clean_text,word_count,label,sent_raw,label_auto
siapa mau thr gas merapattt aku mau saldo buat kalian untung klik link bawah yakk kejut shopeepay thr gratis total buat kamu pastiin kalian punya aplikasi shopeepay yah hihi buru klik waktu batas,33,,"{'label': 'positive', 'score': 0.999116837978363}",positive
@aiursriees @ShopeePay_ID @ShopeeID eh knp si itu al,8,,"{'label': 'negative', 'score': 0.9982672929763794}",negative
menit lalu,2,,"{'label': 'neutral', 'score': 0.9987687468528748}",neutral
thr aku,2,,"{'label': 'negative', 'score': 0.9793565273284912}",negative
dah nyimpen duit shopeepay,4,,"{'label': 'neutral', 'score': 0.9998695850372314}",neutral
sumpah tidak jelas banget ajg kali tiba notif transaksi hasil sfood padahal gua ngapa mesen apa rebu paan sfood,19,,"{'label': 'negative', 'score': 0.999895453453064}",negative
hari nyoba shopeefood sedang cari driver mulu jam jam gadapet jelek banget buset sistem kamu perbaikin dah cepat,18,,"{'label': 'negative', 'score': 0.9999147653579712}",negative
admin kok punya aku gabisaa,5,,"{'label': 'negative', 'score': 0.9999006986618042}",negative
orang cepat,2,,"{'label': 'positive', 'score': 0.9999059438705444}",positive
klik url dapat thr gratis saldo total,7,,"{'label': 'neutral', 'score': 0.9998906850814819}",neutral
iyaa sumpah kok claim cuma kuota banyak banget beneran budget shopee apa bagaimana,13,,"{'label': 'negative', 'score': 0.9993698000907898}",negative
plis aku jugaaa kenapaa,4,,"{'label': 'negative', 'score': 0.9997987151145935}",negative
kok aku tidak bisa klaim shopeepay thr gratis penuh syarat mulu,11,,"{'label': 'negative', 'score': 0.9998996257781982}",negative
admin kok klaim thr thr shopeepay teman,7,,"{'label': 'neutral', 'score': 0.9998821020126343}",neutral
klinik link baru mau ngecek shopeepay notif begituu,8,,"{'label': 'neutral', 'score': 0.9986750483512878}",neutral
admin aku bingung,3,,"{'label': 'negative', 'score': 0.9999053478240967}",negative
makas thr,2,,"{'label': 'negative', 'score': 0.9924811124801636}",negative
coba pakai link gais,4,,"{'label': 'neutral', 'score': 0.9997619986534119}",neutral
shopeepay dah error begini,4,,"{'label': 'negative', 'score': 0.9999138116836548}",negative
thr shopeepay kok cuma sih seru,6,,"{'label': 'positive', 'score': 0.9998834133148193}",positive
inituh cara ngatasin shopee pay thr kayak gin tidak bisa klaim gimana deh,13,,"{'label': 'negative', 'score': 0.9990636706352234}",negative
shaoqi abdullah laku mesan tiket kai dna bayar lewat shopee pay transaksi kai acess kok mohon bantu terima kasih,19,,"{'label': 'neutral', 'score': 0.9998154044151306}",neutral
selamat siap shopee pay shaoqi abdullah laku bayar tiket kai acess lalu shopee pey terapi transaksi kai acess kok,19,,"{'label': 'positive', 'score': 0.9997010231018066}",positive
masuk gopay anjrit,3,,"{'label': 'negative', 'score': 0.9998879432678223}",negative
duit balik,2,,"{'label': 'negative', 'score': 0.9998579025268555}",negative
kak jawab temenku tiba transfer airpay,6,,"{'label': 'neutral', 'score': 0.9998962879180908}",neutral
kak tiap mau top shopeepay tuh nomernya bener tidak bisa katany salah coba terus gagal,15,,"{'label': 'negative', 'score': 0.9996848106384277}",negative
iyeeee cuekkkkk,2,,"{'label': 'negative', 'score': 0.9999037981033325}",negative
kakkk sorry jbjb aku giniiii barusan sekali nggehnya,8,,"{'label': 'negative', 'score': 0.9998125433921814}",negative
reject kaak punya bikin lapor sana sini huhu follow terus,10,,"{'label': 'negative', 'score': 0.9998831748962402}",negative
buat lapor sana sini kak huhuh,6,,"{'label': 'negative', 'score': 0.9997826218605042}",negative
jam transfer shopepay dana status sedang proses terus aneh banget gimana tolongin,12,,"{'label': 'negative', 'score': 0.999911904335022}",negative
cek bos,2,,"{'label': 'neutral', 'score': 0.9996204376220703}",neutral
kak laku transfer shopeepay rek bank jam masuk,8,,"{'label': 'neutral', 'score': 0.9998922348022461}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
kak lafstchoice maaf buat kakak resah kait kendala akun kakak sebut karena sistem deteksi ada janggal aktivitas akun kamu kece lanjut info detail kendala kendala kakak sosmed,27,,"{'label': 'neutral', 'score': 0.9997681975364685}",neutral
mitra saling untung,3,,"{'label': 'positive', 'score': 0.9999545812606812}",positive
kak cek,2,,"{'label': 'neutral', 'score': 0.999864935874939}",neutral
hae cek,2,,"{'label': 'negative', 'score': 0.9989620447158813}",negative
padahal off lama kaget betul tiba saldo shopeepay lumayan buat nambahin service motor thanks sekali,15,,"{'label': 'negative', 'score': 0.9987322688102722}",negative
woi jangan gin jangan enak kasih kerja orang bukan robot pikirin bensin driver sama cust nunggu pantes suka lama kalau nunggu shopeefood instan kirain drivernya eror trnyt sistem benerin,29,,"{'label': 'negative', 'score': 0.9999074935913086}",negative
kakak bagaimana lanjut apa masuk,5,,"{'label': 'negative', 'score': 0.9092275500297546}",negative
kalian benar terlalu,3,,"{'label': 'negative', 'score': 0.9999145269393921}",negative
hari bayar pakai shopeepay sih muat fitur teruuuusss lanjur ngisi saldo pakai,12,,"{'label': 'positive', 'score': 0.9988896250724792}",positive
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
kak butuh jelas,3,,"{'label': 'neutral', 'score': 0.5926286578178406}",neutral
admin cek terima kasih,4,,"{'label': 'neutral', 'score': 0.9998646974563599}",neutral
gimana,1,,"{'label': 'negative', 'score': 0.996137797832489}",negative
temen hari hampir tipu sekarang telpon sih sama tipu,9,,"{'label': 'negative', 'score': 0.9999133348464966}",negative
kak vanvajar maaf buat kecewa shopee selalu beri layan baik semua guna aku bantu kece kendala kakak infoin aku username pesan tunggu kak sehat selalu,25,,"{'label': 'positive', 'score': 0.9986774325370789}",positive
gimana shopee bom kena batas kayak gin apa emang perlu bantu baik sistem paket tahan hari semarang kira apa hilang paket,21,,"{'label': 'negative', 'score': 0.9998724460601807}",negative
hai kak stroberikis maaf buat kamu nyaman kendala kamu alami biar aku bantu kece kamu infoin detail kendala kamu social media kak moga kendala kamu segera selesai yaa kak sehat selalu,31,,"{'label': 'positive', 'score': 0.5705515146255493}",positive
hai kak chocoyeppeo maaf bikin kakak nyaman kait kendala kakak aku bantu infoin aku detail kendala kakak lalu sehat selalu,20,,"{'label': 'positive', 'score': 0.9974237680435181}",positive
request sih skinnya,3,,"{'label': 'neutral', 'score': 0.9984930753707886}",neutral
official,1,,"{'label': 'positive', 'score': 0.9998652935028076}",positive
transaksi apa saldo selalu potong buat bayar shopeefood pernah order apa kamu mikirlah gila bayar apa shopeefood begini,18,,"{'label': 'negative', 'score': 0.9997766613960266}",negative
aku bantu lanjut kait kndala kamu infoinn username detail kndala kamu via social media sehat selalu kak,17,,"{'label': 'neutral', 'score': 0.9910486936569214}",neutral
kak maaf atas kendala mnggunakan metode bayar shopeepay aku saran saldo kamu penuh biaya lain harga normal barang,18,,"{'label': 'neutral', 'score': 0.9998914003372192}",neutral
kece lanjut infoin username nomor pesan lalu sehat slalu,9,,"{'label': 'positive', 'score': 0.9260926842689514}",positive
kak vanvajar mohon maaf kait pesan kamu mohon sedia tunggu lebih pesan kakak sesuai estimasi aplikasi kak,17,,"{'label': 'neutral', 'score': 0.9998999834060669}",neutral
bawa ribet anying,3,,"{'label': 'negative', 'score': 0.9999080896377563}",negative
shopee apa apa kayak gin paket hari semarang bner apa raib barang,12,,"{'label': 'negative', 'score': 0.9998995065689087}",negative
punya tidak bisa,3,,"{'label': 'negative', 'score': 0.9998950958251953}",negative
niat balik tampil admin,4,,"{'label': 'positive', 'score': 0.972569465637207}",positive
apa apa shopeepay transfer hampir hari status proses terus,9,,"{'label': 'neutral', 'score': 0.9993124008178711}",neutral
lalu layan live chat aplikasi seabank karena perlu verifikasi data laku lalu sosial media moga kendala kamu segera selesai terima kasih,21,,"{'label': 'neutral', 'score': 0.9998916387557983}",neutral
hai sobat seabank mohon maaf atas ketidaknyamanannya kait kendala transaksi kamu alami minsea saran kamu hubung seabank lalu layan telepon,20,,"{'label': 'neutral', 'score': 0.999864935874939}",neutral
tadi gagal terus bayar pesan metode bayar guna seabank yaa jadi pesan aku status tunggu bayar sayang sekali saldo seabank kalau gagal terus pas mau bayar pesanannyaa,27,,"{'label': 'negative', 'score': 0.9997696280479431}",negative
fyi seller kamu banyak manipulasi berat sama ukur anjing tai jadi kamu percuma nyantumin embel embel bakal ngebatasin berat,19,,"{'label': 'negative', 'score': 0.999913215637207}",negative
perhatiin mitra kamu jalan gimana susah bawa barang gimana terus kamu tambahin jadi gila sih kamu kata gua kira naik odong odong kali,23,,"{'label': 'negative', 'score': 0.9998972415924072}",negative
kamu sinting bawa sameday max gabung ribetnya minta ampun terus sekarang kamu tambah jadi max gila kamu anjing kamu bego kamu,21,,"{'label': 'negative', 'score': 0.9999203681945801}",negative
asli deh maintenance jam jam sahur,6,,"{'label': 'positive', 'score': 0.9974830746650696}",positive
admin buat saur ettdahhh gimana cerita pakai,7,,"{'label': 'neutral', 'score': 0.767043948173523}",neutral
tidak bisa buat beli saur pakai dah,7,,"{'label': 'negative', 'score': 0.9993768334388733}",negative
error tidak bisa saur dah,5,,"{'label': 'negative', 'score': 0.9999017715454102}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
kamu jelek banget pls mau beli sahur,7,,"{'label': 'negative', 'score': 0.9999220371246338}",negative
bayar kak,2,,"{'label': 'positive', 'score': 0.997621476650238}",positive
admin ganggu apa sii,4,,"{'label': 'negative', 'score': 0.9999170303344727}",negative
iya tadi,2,,"{'label': 'neutral', 'score': 0.9079863429069519}",neutral
bca ganggu apa bagaimana kok isi saldo shopee bca mobile kata kode usaha tak daftar apa shopee ganggu,18,,"{'label': 'negative', 'score': 0.9999008178710938}",negative
halooo urgent masa isi shopeepay kali mana potong otomatis rupiah tiap ngisi jangan pelit,14,,"{'label': 'neutral', 'score': 0.987834095954895}",neutral
kak maaf buat kendala kait saldo shopeepay kamu biar aku bantu infoin detail kendala kamu yaa terimakasih,17,,"{'label': 'neutral', 'score': 0.9998934268951416}",neutral
saldo shopeepay selalu potong shopeefood padahal lama tidak ada transaksi shopeefood,11,,"{'label': 'neutral', 'score': 0.9994841814041138}",neutral
kak jendeouki maaf buat kakak ganyaman kait kendala alami aku bantu lanjut kena kendala transaksi shopeepay kamu yuk infoin bukti transaksi username tunggu,23,,"{'label': 'neutral', 'score': 0.9998430013656616}",neutral
capee sekali nungguin top hari buseet bolak balik kirim data sekarang ribet habis suruh nglampirin surat resmi pihak bank kalau hasil lepas dana buat top gmnaa sihh sbenernya uang kmana hasil top bilang dana masuk,35,,"{'label': 'negative', 'score': 0.9999072551727295}",negative
donk gerak cepat bales hari nyoba masuk akun gua minta kode otp tadi siang teror telpon atas namakn pihak shopee bagaimana donk kamu kok bocor sih data diri gua aneh,30,,"{'label': 'negative', 'score': 0.9999164342880249}",negative
belum aku balas aku terima kasih,6,,"{'label': 'positive', 'score': 0.9759875535964966}",positive
cek ready keset diatomite kotak anti slip keset kamar mandi keset lantai serap air motif bunga keset kaki kamar mandi anti slip bau serap air harga dapat shopee sekarang,29,,"{'label': 'neutral', 'score': 0.9997351765632629}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
admin aku mau topup shopeepay juta via brimo gagal terus aku angsur juta ribu baru ribu akhir tidak bisa admin,20,,"{'label': 'neutral', 'score': 0.9969402551651001}",neutral
hai kak maaf atas ketidaknyamanannya kait kendala pesan kakak alami bantu cek kakak infoin username pesan social media stay safe,20,,"{'label': 'neutral', 'score': 0.9998711347579956}",neutral
mantap sih kak,3,,"{'label': 'positive', 'score': 0.9999576807022095}",positive
tracking masuk lokasi transit akhir malah updatenya kurir tugas seya jemput kantor malah alas masuk jadwal antar besok butuh cepat kok malah tolak,23,,"{'label': 'negative', 'score': 0.9999160766601562}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
kak togyame maaf buat kamu nyaman kait kendala kamu aku bantu infoin aku username akun shopee nomor pesan kamu melaui resmi yaa stay safe,24,,"{'label': 'neutral', 'score': 0.9998780488967896}",neutral
kak cookie maaf buat kamu nyaman kait kendala kamu aku bantu infoin aku username nomor pesan kamu lalu resmi yaa stay safe,22,,"{'label': 'neutral', 'score': 0.9998722076416016}",neutral
video lucu buat ngakakk,4,,"{'label': 'positive', 'score': 0.9999358654022217}",positive
shopee error print woi,4,,"{'label': 'negative', 'score': 0.9999194145202637}",negative
coba lihat produk,3,,"{'label': 'neutral', 'score': 0.9997127652168274}",neutral
haloo admin semalem selasa pukul pending pagi masuk admin gimanaa yaaa,11,,"{'label': 'neutral', 'score': 0.9924023151397705}",neutral
sepill vangkeee,2,,"{'label': 'negative', 'score': 0.9999057054519653}",negative
iyaaa aku jugaaa yaaa isi kuota adek gagal,8,,"{'label': 'negative', 'score': 0.999906063079834}",negative
nomer hati hati,3,,"{'label': 'positive', 'score': 0.9997653365135193}",positive
kan walletnya dana bagaimana,4,,"{'label': 'negative', 'score': 0.9998319149017334}",negative
banyak transaksi gagal bima padahal bayar pakai shopeepay hasil saldo langsung balik malah balik duit,15,,"{'label': 'negative', 'score': 0.9998911619186401}",negative
iih baru taau,3,,"{'label': 'negative', 'score': 0.9998145699501038}",negative
hai kakk squismhy maaf buat risau kait kendala pesan kakak aku bantu cek aku saranin kakak infoin nomor pesan username kakak social media sehat selalu,25,,"{'label': 'neutral', 'score': 0.9987693428993225}",neutral
hai kak rappunzellav maaf buat kakak khawatir kena pesan terima aku bantu infoin username nomor pesan lalu social media terimakasih aku tunggu,22,,"{'label': 'neutral', 'score': 0.9998608827590942}",neutral
stop masalah plis,3,,"{'label': 'negative', 'score': 0.9999022483825684}",negative
buka shopeepay shopee kemarin begini terus sama,7,,"{'label': 'neutral', 'score': 0.9998904466629028}",neutral
kak zoxar maaf buat resah kait shopeepay alami shopee selalu beri layan baik semua guna aku bantu kece kendala kakak infoin aku terima kasih,24,,"{'label': 'positive', 'score': 0.9991893172264099}",positive
kak fortunec kiez maaf buat kakak resah kait kendala pesan kakak biar aku bantu infoin username nomor pesan kak aku tunggu,21,,"{'label': 'neutral', 'score': 0.9997547268867493}",neutral
semangat kak kerja jangan nipu bulan puasa,7,,"{'label': 'negative', 'score': 0.9156978130340576}",negative
gimana sen paket tgl ket antar kurir rumah loh malah kembali engken mksd,13,,"{'label': 'negative', 'score': 0.9991427659988403}",negative
gimana sen paket tgl ket antar kurir rumah loh malah kembali engken mksd,13,,"{'label': 'negative', 'score': 0.9991427659988403}",negative
spx gimana yaaa hari kirim terus malah balik,8,,"{'label': 'negative', 'score': 0.9998340606689453}",negative
hai sobat seabank belum mohon maaf minsea info satu akun seabank hubung satu akun shopee cara hubung akun seabank akun shopee sila ikut langkah langkah sesuai link ikut,28,,"{'label': 'neutral', 'score': 0.9998928308486938}",neutral
iya kak bca kamu aku jam malem kemarin sekarang nyangkut,10,,"{'label': 'neutral', 'score': 0.9925575256347656}",neutral
sih semua paket tuh sunter dulu langsung rumahhh huee butuh sekali help using spx standard,15,,"{'label': 'neutral', 'score': 0.9880815744400024}",neutral
koin ribu hilang usai gagal membeyar biaya gara app akun shopee dua kesal sekali hobi sulit semua shopeer balik koin shopee,21,,"{'label': 'negative', 'score': 0.9999169111251831}",negative
amp,1,,"{'label': 'negative', 'score': 0.9955986738204956}",negative
lama sekali soal jam,4,,"{'label': 'negative', 'score': 0.9999128580093384}",negative
aku tadi hubung kata sistem error suruh nuggu besok,9,,"{'label': 'negative', 'score': 0.9997832179069519}",negative
bener,1,,"{'label': 'positive', 'score': 0.9999542236328125}",positive
aku jam wkwk,3,,"{'label': 'neutral', 'score': 0.9966716766357422}",neutral
kamu nyangkut aku jam tulis masig proses,7,,"{'label': 'negative', 'score': 0.9998383522033691}",negative
aku tanya kata eror bank,5,,"{'label': 'negative', 'score': 0.9999151229858398}",negative
gimana narik uang jam masuk,5,,"{'label': 'negative', 'score': 0.9996557235717773}",negative
aku sekarang masuk,3,,"{'label': 'neutral', 'score': 0.9997703433036804}",neutral
hai kak dianaaggr maaf buat tunggu aku segera luncur kakak kak mohon sedia tunggu selamat aktivitas kak,17,,"{'label': 'neutral', 'score': 0.9998929500579834}",neutral
aku sama kak kakak masuk,5,,"{'label': 'neutral', 'score': 0.999883770942688}",neutral
kemarin alami buruk kecewa pihak jasa kirim shopee shopee express,10,,"{'label': 'negative', 'score': 0.9999158382415771}",negative
paket nasib bagaimana kak,4,,"{'label': 'negative', 'score': 0.9991095662117004}",negative
aku top shopeepay kok masuk yaaa admin lewat mbanking mandiri huhu minnn thank you,14,,"{'label': 'neutral', 'score': 0.9871912002563477}",neutral
mjb kak jadi masik saldo,5,,"{'label': 'negative', 'score': 0.6371445059776306}",negative
mjb kak jadi masuk saldo,5,,"{'label': 'neutral', 'score': 0.9998865127563477}",neutral
hai kak maaf buat kendala mimin proses mohon infoin detail kendala lalu jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun resmi twitter bni centang emas verified,32,,"{'label': 'neutral', 'score': 0.9998630285263062}",neutral
hai kak maaf buat kendala mimin proses mohon infoin detail kendala lalu jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun resmi twitter bni centang emas,31,,"{'label': 'neutral', 'score': 0.9998581409454346}",neutral
isi saldo shopee pay lewat bni masuk saldo uang rekening kurang mohon bantu,13,,"{'label': 'neutral', 'score': 0.9998654127120972}",neutral
iya barusan top gamasuk pakai bni mobile padahal bener nama shopeenya,11,,"{'label': 'neutral', 'score': 0.9992976188659668}",neutral
malam kak tadi isi saldo shopeepay via bni mobile banking masuk shopeepaynya padahal bukti transaksi hasil solusi bagaimana,18,,"{'label': 'neutral', 'score': 0.9994045495986938}",neutral
halo admin barusan top shopeepay bni mobile masuk pdhl saldo kurang mutasi bagaimana,13,,"{'label': 'neutral', 'score': 0.9992357492446899}",neutral
kamu mau kasih nilai apa shopee duit balik hari malah minta nilai bisa kendala shopeepay error gagal kali saldo sedot balikin duit aku,23,,"{'label': 'negative', 'score': 0.9999024868011475}",negative
isok shopeepay top pakai kode otp malesi,7,,"{'label': 'neutral', 'score': 0.9998767375946045}",neutral
rugi sekali judi online,4,,"{'label': 'negative', 'score': 0.9999221563339233}",negative
siap kak,2,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
fitur favorit qris perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,19,,"{'label': 'positive', 'score': 0.9998888969421387}",positive
responnya lama sekali astagaaa,4,,"{'label': 'negative', 'score': 0.9999128580093384}",negative
fitur shopeepay favorit beli pulsa amp,6,,"{'label': 'neutral', 'score': 0.9998421669006348}",neutral
wow selamat,2,,"{'label': 'positive', 'score': 0.9999459981918335}",positive
samoe kapan dana gua tahan,5,,"{'label': 'negative', 'score': 0.47867080569267273}",negative
kak maaf buat kakak nyaman kait kendala kembali dana aku bntu cek lanjut kamu info username nomor pesan lalu aku terimakasih hubung shopee sehat selalu,25,,"{'label': 'positive', 'score': 0.9991806149482727}",positive
semenjak download shopeepay saldo suka ambil sendiri riwayat tulis bayar shopefood padahal tidak ada transaksi shopeefood sama sekali hari sama gimana admin mohon jelas,24,,"{'label': 'neutral', 'score': 0.9965159893035889}",neutral
fitur favorit qris perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,19,,"{'label': 'positive', 'score': 0.9998888969421387}",positive
fitur shopeepay aku suka qris pakai banyak tempat warung kecil kafe hits tinggal scan perlu uang tunai proses cepet sekali cocok buat suka simple mau ribet,26,,"{'label': 'positive', 'score': 0.9999445676803589}",positive
fitur favorit qris perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,19,,"{'label': 'positive', 'score': 0.9998888969421387}",positive
nama org sebut pas cek get kontak barangkali kenal,9,,"{'label': 'neutral', 'score': 0.9998747110366821}",neutral
upaya segala cara bntuan shopee buat lapor kali kali ttep tidak ada solusi,13,,"{'label': 'negative', 'score': 0.9998440742492676}",negative
oalahhh bijak baru soal kalau top bank shopee pay punya kena admin terus masuk shopeenya kena potong hikssss btw trimssss informasi yachhhh,22,,"{'label': 'positive', 'score': 0.6785818338394165}",positive
gratis bulan kalau gretong,4,,"{'label': 'positive', 'score': 0.9951906204223633}",positive
aku udahhh,2,,"{'label': 'positive', 'score': 0.9998985528945923}",positive
gua beli barang gagal saldo tarik anjirrr,7,,"{'label': 'negative', 'score': 0.9999098777770996}",negative
kok top shopeepay sekarang potong sih anjir harus malah jadi buset kata mulai nov gratis biaya admin isi saldo admin padahal aku ngisi wehhhh,24,,"{'label': 'negative', 'score': 0.9999098777770996}",negative
mungkin sekali tangerang kota loh masa order shopeefood dibatalin terus gara driver masalah sama shopeefood,15,,"{'label': 'negative', 'score': 0.9998776912689209}",negative
kak aku paham apa kamu alami kait topup shopeepay kamu aku bantu cek infoin detail kendala kamu lampir bukti screenshot hasil topup kamu kak sehat selalu kak,27,,"{'label': 'positive', 'score': 0.9997817873954773}",positive
kak aku paham apa kamu alami kait pesan aku bantu cek infoin username nomor pesan kamu kak terimakasih sehat selalu kak,21,,"{'label': 'positive', 'score': 0.9941347241401672}",positive
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
fitur scan qris semua bayar jadi mudah mana amp,9,,"{'label': 'positive', 'score': 0.9990637898445129}",positive
kak aku paham apa kamu alami kait biaya admin topup shopeepay kamu aku bantu cek infoin detail kendala kamu serta screenshot tunjuk kendala terimakasih sehat selalu kak,27,,"{'label': 'positive', 'score': 0.9981301426887512}",positive
admin top kok potong admin kata kalau atas potong admin,10,,"{'label': 'negative', 'score': 0.9998915195465088}",negative
btw kemarin estimasi tgl ubah enak ubah jadi,8,,"{'label': 'neutral', 'score': 0.9994943141937256}",neutral
ege,1,,"{'label': 'positive', 'score': 0.9999411106109619}",positive
sama biaya tangan ongkir admin tetap tidak bisa digunain,9,,"{'label': 'neutral', 'score': 0.9993891716003418}",neutral
qris bayar simpel cepat,4,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
masuk kakk aku suruh nunggu jam kemarin sekarang barusan dilaporin malah baru mau urus,14,,"{'label': 'negative', 'score': 0.9996652603149414}",negative
shopeepay apa banget masa iya saldo mau dihabisin buat beli barang harga gabisaaaa mau tuhhh apaaa kocakkkk,17,,"{'label': 'negative', 'score': 0.9994632601737976}",negative
kak maaf buat khawatir kait driver kece lanjut info detail kendala username pesan tunggu,14,,"{'label': 'neutral', 'score': 0.9992609620094299}",neutral
hai kak aku segera luncur mohon tunggu terimakasih,8,,"{'label': 'neutral', 'score': 0.9998592138290405}",neutral
aku admin coba cek,4,,"{'label': 'neutral', 'score': 0.999889612197876}",neutral
hai kakak maaf uda buat nyaman kait kendala top shopeepay masuk kamu alami aku bantu kece lanjut mohon hubung beri screenshot kendala lalu social media aku tunggu,27,,"{'label': 'neutral', 'score': 0.9998788833618164}",neutral
hai kak bikin nyman kait kendala kakak alami per tanggal juni shopee tambah biaya tangan proses checkout pastiin saldo ckup lebih subtotal jmlah produk ongkir biaya layan amp,28,,"{'label': 'neutral', 'score': 0.9997373223304749}",neutral
hai kak mohon maaf atas ketidaknyamanan kait kendala kakak alami aku bantu infoin username screenshot bukti sebut kak stay safe gitu,21,,"{'label': 'neutral', 'score': 0.9998766183853149}",neutral
anjir topup sopipayku uda hasil status gamasuk saldo bagaimana,9,,"{'label': 'negative', 'score': 0.9998295307159424}",negative
sebel deh shopeepay tidak bisa digunain padahal total bayar barang saldo tidak bisa woyy gimana,15,,"{'label': 'negative', 'score': 0.9999089241027832}",negative
stop rugi,2,,"{'label': 'positive', 'score': 0.9842049479484558}",positive
stop judol percaya main judi online bakal bandar,8,,"{'label': 'negative', 'score': 0.9997512698173523}",negative
klo pas mau bayar pakai shoppepay resto masuk saldo potong gimana,11,,"{'label': 'neutral', 'score': 0.9992456436157227}",neutral
admin maksud,2,,"{'label': 'neutral', 'score': 0.6751334071159363}",neutral
banyak kali promonya,3,,"{'label': 'positive', 'score': 0.9987145662307739}",positive
hai kak mohon maaf atas ketidaknyamanan kait kendala topup terima sedang kendala sistem shopee sedang baik tim kait mhon mnunggu jam sjak kendala kak lbh estimasi msi terima kakak hubung aku kmbali klo,33,,"{'label': 'neutral', 'score': 0.9997159838676453}",neutral
hai kak maaf buat nyaman kait kendala shopeepay kamu alami aku bantu cek infoin detail kendala kamu social media sehat selalu,21,,"{'label': 'neutral', 'score': 0.9943394064903259}",neutral
hati kalau barusan jam hampir tipu suruh login gopay akhir mau mindahin ngakunya shopee,14,,"{'label': 'negative', 'score': 0.9996854066848755}",negative
sama kak case dana sumber konfirmasi app shopeenya kak konfirmasi gimana,11,,"{'label': 'neutral', 'score': 0.9997565150260925}",neutral
aku tadi aman kak topup shopeepay bcabluu,7,,"{'label': 'neutral', 'score': 0.9993870258331299}",neutral
aku hari flip sama seabank aman kak cust complain pending kayanyaa,11,,"{'label': 'neutral', 'score': 0.9998078942298889}",neutral
gimana sih top shopeepay masuk tadi siang,7,,"{'label': 'neutral', 'score': 0.9221987128257751}",neutral
tadi aku liat error kak transaksi tadi bgtt sih,9,,"{'label': 'negative', 'score': 0.9999024868011475}",negative
konfirmasi kak punya transaksi gagal dana otomatis balik sumber konfirmasi manual aneh kan,13,,"{'label': 'negative', 'score': 0.999908447265625}",negative
kak maaf buat risau kait kendala pesan kamu terima kece kamu lampir username lalu kak selamat malam,17,,"{'label': 'neutral', 'score': 0.9997645020484924}",neutral
info transaksi gagal masuk shopeepay dana gantung konfirmasi manual kembali dana cara macam apa kalau konfirmasi brarti ilang dana aneh,20,,"{'label': 'negative', 'score': 0.9998891353607178}",negative
oalahh error kak moga cepatt masuk saldo deg degan banget aku soal uang orangg,14,,"{'label': 'negative', 'score': 0.9999055862426758}",negative
terima kasih infoo kak rey,5,,"{'label': 'positive', 'score': 0.999362051486969}",positive
okee thank you info kakaa,5,,"{'label': 'neutral', 'score': 0.9998458623886108}",neutral
@tiramisudilau @ShopeeCare @ShopeePay_ID blommm,4,,"{'label': 'neutral', 'score': 0.9998514652252197}",neutral
paling favorit fitur transfer jadi mudah transfer bebas biaya admin siapa tau rezeki kan,14,,"{'label': 'positive', 'score': 0.9999474287033081}",positive
paling sering pakai fitur transfer bebas biaya admin mudah hayu ikut kuis moga menang,14,,"{'label': 'neutral', 'score': 0.5947854518890381}",neutral
suka pakai fitur transfer gratis biaya admin jadi mudah klo transfer yuk ikut kuis,14,,"{'label': 'positive', 'score': 0.9998266100883484}",positive
aku masuk kak set siang,5,,"{'label': 'neutral', 'score': 0.9998899698257446}",neutral
top shopeepay gua masuk admin saldo potong mohon solusi,9,,"{'label': 'neutral', 'score': 0.9998798370361328}",neutral
kak aku siang topup bank pakai shopeepay masuk masuk sekarang saldo potong bakal balik tuh duit awas kalau tahan terus ilang,21,,"{'label': 'negative', 'score': 0.9990457892417908}",negative
admin tarik dana shopeepay rekening kok masuk jam siang tadi,10,,"{'label': 'neutral', 'score': 0.999896764755249}",neutral
siapa tau jadi menang kan,5,,"{'label': 'positive', 'score': 0.9998713731765747}",positive
ken menang admin,3,,"{'label': 'positive', 'score': 0.9974157810211182}",positive
bismillah moga menang,3,,"{'label': 'positive', 'score': 0.9998239874839783}",positive
menang yuk admin,3,,"{'label': 'positive', 'score': 0.9958065748214722}",positive
kalau jajan sering gunain fitur shopeepay qris cepet mudah aman yuk ikut,12,,"{'label': 'positive', 'score': 0.9996628761291504}",positive
aku jam kali transaksi sopipay kakk hasil emg tahap hasil,10,,"{'label': 'neutral', 'score': 0.9998824596405029}",neutral
tadi jam suruh ngecek bener malah lambat,7,,"{'label': 'negative', 'score': 0.9999090433120728}",negative
