clean_text,word_count,label,sent_raw,label_auto
hallo admin cek pls,4,,"{'label': 'neutral', 'score': 0.9998893737792969}",neutral
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
siang kakak duh maaf jangan khawatir triva siap bantu kait kendala beli pulsa yuk hubung lalu whatsapp ketik ngobrol klik agen care kemudian pilih kartu tri digibox lain thanks ria,30,,"{'label': 'neutral', 'score': 0.9998236298561096}",neutral
kakak,1,,"{'label': 'positive', 'score': 0.9640388488769531}",positive
halooooo cek kendala,3,,"{'label': 'neutral', 'score': 0.9998807907104492}",neutral
siang admin bagaimana caramembatalkan transaksi bayar parkir kondisi scan nyata layan parkir koneksi gopay transaksi laku,16,,"{'label': 'neutral', 'score': 0.6501479744911194}",neutral
sama kakak padahal limit banyak pernah telat sekarang blokir,9,,"{'label': 'negative', 'score': 0.9999022483825684}",negative
cust servicenya slow respon telp call center jawab,8,,"{'label': 'negative', 'score': 0.9998492002487183}",negative
halo admin kok sekarang tunggu tanya via kali balas tanya email sama telp tidak ada jelas saldo kurang,18,,"{'label': 'negative', 'score': 0.9995911717414856}",negative
cek pls,2,,"{'label': 'neutral', 'score': 0.9989092350006104}",neutral
kamu rekrorat,2,,"{'label': 'negative', 'score': 0.9975918531417847}",negative
kakak ter mohon maaf kena beli kuota kece sila hubung maya lalu livechat aplikasi axisnet web,16,,"{'label': 'neutral', 'score': 0.9998999834060669}",neutral
kalau tinggal dompet bayar pakai,5,,"{'label': 'neutral', 'score': 0.9998661279678345}",neutral
pagi admin kemarin aku topup gopay customer via mbanking bri hari masuk admin,13,,"{'label': 'neutral', 'score': 0.9998946189880371}",neutral
pagi admin kemarin topup gopay lewat mbanking bri hari masuk saldo akun gojek,13,,"{'label': 'neutral', 'score': 0.9998972415924072}",neutral
cdm admin,2,,"{'label': 'neutral', 'score': 0.9996616840362549}",neutral
halo admin jam sore kemaren kok hasil transfer saldo kurang masuk rekening tunggu terus,14,,"{'label': 'neutral', 'score': 0.9996317625045776}",neutral
halo admin cek,3,,"{'label': 'neutral', 'score': 0.9998905658721924}",neutral
ihh sama kesel sekali aku pakai lho padahal bayar selalu lancar,11,,"{'label': 'negative', 'score': 0.999913215637207}",negative
autodebet dompet anak bangsa tuh apa sih woy akun gojek gapernah pakai transaksi apa nomernya mati kok ttp tarik mulu uang atm aneh bagaimana,24,,"{'label': 'negative', 'score': 0.9999103546142578}",negative
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
prama promo prama promo admin saldo hari lumayan gimana lamban sekali,11,,"{'label': 'negative', 'score': 0.999895453453064}",negative
weh kalau gitu knapa cuma bilang penuh syarat jelas detail bagi mana penuh kriteria kan kan ngeselin yak,18,,"{'label': 'negative', 'score': 0.9998981952667236}",negative
wah kurang tau kalau panjang aku besok rektorat emang kakak luar pulau,12,,"{'label': 'negative', 'score': 0.9990745782852173}",negative
kakak,1,,"{'label': 'positive', 'score': 0.9640388488769531}",positive
dibales kaa lapor gojeku suruh hubung uny,7,,"{'label': 'negative', 'score': 0.9998610019683838}",negative
chat kaa aku bikin lapor gojek lama banget live gitu aku chat uang blum balas kira kira besok panjang yaa akhir besok soal jadi takut kalau pin mya,28,,"{'label': 'negative', 'score': 0.9999083280563354}",negative
muncul kakak kakak lewat,4,,"{'label': 'neutral', 'score': 0.9998865127563477}",neutral
ngefek tanya pusat bantu apps solusi cuma jawab autoreply tanya kata cek data lama responnya tanya malah respon beres csnya,20,,"{'label': 'negative', 'score': 0.9998311996459961}",negative
blokir kok kakak heee,4,,"{'label': 'negative', 'score': 0.9999041557312012}",negative
admin kindly check terima beri,5,,"{'label': 'neutral', 'score': 0.9998899698257446}",neutral
sama bangett respon chat pakai bot deh kayak sekarang blokir kakak,11,,"{'label': 'negative', 'score': 0.9998925924301147}",negative
cekdm admin,2,,"{'label': 'neutral', 'score': 0.9985141158103943}",neutral
kakak kek know blokir meski aku rutin pakai gopay gopay later buat transaksi aku bulan pakai app gojek buat order gofood kok curiga yaaa,24,,"{'label': 'negative', 'score': 0.999900221824646}",negative
sobat seabank mohon maaf perihal kendala kamu sila kirim tangkap layar bukti transaksi lengkap instagram seabank centang biru bantu kece lanjut mimin tunggu moga kendala segera selesai terima beri,29,,"{'label': 'neutral', 'score': 0.9998865127563477}",neutral
get wel soon transfer juta nyangkut,6,,"{'label': 'negative', 'score': 0.9954193830490112}",negative
iya jawab ngeselin banget template terus pakai apa kakak didiemin gitu apa sering pakai aplikasi gojek,16,,"{'label': 'negative', 'score': 0.9999148845672607}",negative
aneh kan padahal rutin pakai gopay paylaternya kakak,8,,"{'label': 'negative', 'score': 0.9998663663864136}",negative
email dibales barusan jelas sekali alesannya kata penuh syarat padahal gopay paylaternya rutin guna,14,,"{'label': 'negative', 'score': 0.9971163272857666}",negative
kiwkiw cek,2,,"{'label': 'neutral', 'score': 0.9994357228279114}",neutral
info aku mau top apple ipad download app gopay terus add payment gopay minta install gojek transaksi smentara app gojek kan ipad install,23,,"{'label': 'neutral', 'score': 0.9998944997787476}",neutral
perlu tahu aplikasi gopay transfer rek bank mana isi wallet apa kena biaya apa,14,,"{'label': 'neutral', 'score': 0.999639630317688}",neutral
pegang findaya sekarang mab multifinance anak bangsa gatau sosmednya apa,10,,"{'label': 'negative', 'score': 0.8620462417602539}",negative
apapula gopaylater kena blokir padahal selalu ontime bayar terang sih verifikasi data apose apose,14,,"{'label': 'negative', 'score': 0.9997517466545105}",negative
sungguh kecewa gopaylater blokir kata transaksi kurang buat gopaylater wkwkwk aneh padahal jaman kuliah pakai gojek kbantu banget sama gopaylater acik kamu,22,,"{'label': 'negative', 'score': 0.9999148845672607}",negative
kalau opsi gopaylater emang liat kakak kalau block pas milih metode bayar waktu mau transaksi aplikasi gojek misal order gofood liat tulis,22,,"{'label': 'neutral', 'score': 0.9998502731323242}",neutral
coba klik gopaylater kakak keterangn blokir,6,,"{'label': 'neutral', 'score': 0.9998396635055542}",neutral
jelas kakak kena block kakak report liwat twitter ato email terima kasih belum kakak,14,,"{'label': 'negative', 'score': 0.878798246383667}",negative
buset jelas baat,3,,"{'label': 'negative', 'score': 0.9999160766601562}",negative
monggo kakak aku bayar pernah telat akhir limit malah naik signifikan lha tetau kena block kan kesel yak email support percuma malah queued doang,24,,"{'label': 'negative', 'score': 0.9999146461486816}",negative
gopaylater limit baru naik bayar pernah telat tau pakai sekali cek lanjut nyata kena block jelas whyyy,17,,"{'label': 'negative', 'score': 0.9998965263366699}",negative
maaf kakak akhir soal ngalamin,5,,"{'label': 'negative', 'score': 0.9866939783096313}",negative
akhir sih begini suruh coba hari depan,7,,"{'label': 'neutral', 'score': 0.5468683242797852}",neutral
sekarang blok kakak,3,,"{'label': 'neutral', 'score': 0.9993759989738464}",neutral
hari kakak coba bikin lapor pusat bantu ubah,8,,"{'label': 'neutral', 'score': 0.9998973608016968}",neutral
dear admin buat lapor email respon perihal saldo gopay potong padahal transaksi token listrik batal merchant tindak lanjut kali jam,20,,"{'label': 'neutral', 'score': 0.9998613595962524}",neutral
dear admin buat lapor email respon perihal saldo gopay potong padahal transaksi token listrik batal merchant tindak lanjut kali jam,20,,"{'label': 'neutral', 'score': 0.9998613595962524}",neutral
@deRaehan @findayaindo @gopayindonesia Engga ada,5,,"{'label': 'neutral', 'score': 0.9386409521102905}",neutral
kembang kakak,2,,"{'label': 'positive', 'score': 0.9823739528656006}",positive
baru tau thank you info baaang untung tweetnya lewat,9,,"{'label': 'positive', 'score': 0.993521511554718}",positive
sama semalem nanya pusat bantu jawab jelas cuman kek gitu kayak developer habis deploy gopaylater terus logicnya kacau,18,,"{'label': 'negative', 'score': 0.9999159574508667}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
jarang pakai gopay jadi gatau fitur apa trma beri kakak info,11,,"{'label': 'neutral', 'score': 0.9990541338920593}",neutral
aku selalu bayar pulsa bayar bpjs tagih listrik pakai gopay terus,11,,"{'label': 'neutral', 'score': 0.9998769760131836}",neutral
baru tau beli situ,4,,"{'label': 'neutral', 'score': 0.9998236298561096}",neutral
kakak sama kasus tiba pakai sama sekali,7,,"{'label': 'negative', 'score': 0.9793319702148438}",negative
halo kakak cek kendala guna gopaylater,6,,"{'label': 'neutral', 'score': 0.9998986721038818}",neutral
iyaa makin sini makin mahal mas aktif cuma duabulan,9,,"{'label': 'negative', 'score': 0.9998964071273804}",negative
nyata gopay thank you kakak,5,,"{'label': 'neutral', 'score': 0.9981812238693237}",neutral
wah mksh ners info baru tahu info,7,,"{'label': 'neutral', 'score': 0.6400793790817261}",neutral
wahh murah yah,3,,"{'label': 'positive', 'score': 0.999955415725708}",positive
murah sekali,2,,"{'label': 'positive', 'score': 0.9999525547027588}",positive
lumayan sekali promonya,3,,"{'label': 'positive', 'score': 0.999923586845398}",positive
lumayan pakai gopay kalau gitu,5,,"{'label': 'neutral', 'score': 0.8432607650756836}",neutral
admin bayar ukt uny kok muncul pin muncul,8,,"{'label': 'neutral', 'score': 0.895941972732544}",neutral
halo aku beli paket bima saldo potong paket masuk gimana,10,,"{'label': 'neutral', 'score': 0.9993919134140015}",neutral
masalah samaaaa kakak nitip sendal deh kalau info buka blokir,10,,"{'label': 'negative', 'score': 0.9995749592781067}",negative
haloo admin cek yaa nomer hubung keluh tanya customer,9,,"{'label': 'neutral', 'score': 0.9998968839645386}",neutral
bangsatttttt puterin mulu hari tidak bisa apa langsung balikin uang kan kamu cek transaksi org saldo gopay tabuangan ilang gopay aplikasi kalian semdiri capekkk nunggu ber hari hari,28,,"{'label': 'negative', 'score': 0.9999176263809204}",negative
kakak kek bijak baru tidak bisa combo layan plus sama voucher kek tokopedia combo gratis ongkir sama voicher,18,,"{'label': 'negative', 'score': 0.9943594336509705}",negative
barusan aduin suruh nunbgu mulu mana tiba email masuk kata saldo nyata kosong emng anj,15,,"{'label': 'negative', 'score': 0.9999138116836548}",negative
sama kakak hari saldo mana uang usaha,7,,"{'label': 'neutral', 'score': 0.9991515874862671}",neutral
admin baca nyerahin bukti transaksi tunggu hari kerja saldo,9,,"{'label': 'negative', 'score': 0.9999046325683594}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
senasip kakak padahal pernah nunggak satu hari kira,8,,"{'label': 'negative', 'score': 0.9993558526039124}",negative
admin mohon cek,3,,"{'label': 'neutral', 'score': 0.9998875856399536}",neutral
mimin mohon cek yaa tiba tiba kode otp findaya admin,10,,"{'label': 'neutral', 'score': 0.999897837638855}",neutral
pas top saldo gopay langsung potong buat tagih tagih apa coba laku transaksi apa kembali gopay admin,17,,"{'label': 'negative', 'score': 0.9993243217468262}",negative
emang kan sayang uang kalau masuk,6,,"{'label': 'positive', 'score': 0.9745140075683594}",positive
nyebelin jirr mana flazz minimal ajg,6,,"{'label': 'negative', 'score': 0.9998102784156799}",negative
knpa kurang percaya kalau langsung halte,6,,"{'label': 'negative', 'score': 0.9998470544815063}",negative
kok isi flazz tokped bayar lewat gopay flazz tidak bisa diupdate saldo saldo tambah uang gopaynya kurang sering sekali kaya begini,21,,"{'label': 'negative', 'score': 0.9999022483825684}",negative
respon kakak hari masuk saldo,5,,"{'label': 'neutral', 'score': 0.9998855590820312}",neutral
kakak maaf buat kamu tunggu harap hati hati akun mengatasnamakan dana jangan ikan pin kode otp kamu orang kamu keluh aplikasi dana kamu hubung asisten digital ana aplikasi dana kamu thanks,31,,"{'label': 'negative', 'score': 0.9609426259994507}",negative
kakak harap hati modus tipu jadi jangan pernah beri kode otp pin transfer uang orang kenal mengatasnamakan dana pasti terima informasi akun resmi dana centang biru kakak thanks,28,,"{'label': 'negative', 'score': 0.999714195728302}",negative
cek admin mau laporin akun tipu,6,,"{'label': 'negative', 'score': 0.9999094009399414}",negative
nomor atas beberapa daftar wallet prevent dongs sama jangan korban mohon pihak polisi bantu,14,,"{'label': 'negative', 'score': 0.9996973276138306}",negative
cdm kakak,2,,"{'label': 'neutral', 'score': 0.9991872906684875}",neutral
halo limit gopaylater nambah terus tiap bulan tuju guna dulu cuma sekarang jadi cara reduce gimana limit dulu,18,,"{'label': 'neutral', 'score': 0.9996956586837769}",neutral
sama kakak punya,3,,"{'label': 'neutral', 'score': 0.9996528625488281}",neutral
merugikannnn,1,,"{'label': 'negative', 'score': 0.9999170303344727}",negative
rugikannnn tunggu hari saldo kembalikannnnnn,5,,"{'label': 'negative', 'score': 0.999904990196228}",negative
emang gaberes gopay anj nunggu hari saldo,7,,"{'label': 'negative', 'score': 0.9997842907905579}",negative
kerja beres kali jam tunggu saldo rugi,7,,"{'label': 'neutral', 'score': 0.9970585107803345}",neutral
misal mau beli baramg paylater rencana bayar penuh cicil hari berapa bayar penuh waktu beli amp berapa bunga,18,,"{'label': 'neutral', 'score': 0.9998799562454224}",neutral
punya keluh mohon direply,4,,"{'label': 'negative', 'score': 0.999657392501831}",negative
halo sahabat mohon maaf atas ketidaknyamanannya kirim pesan lalu mohon sedia informasi kendala alami lalu informasi pasti sahabat interaksi akun resmi bank,22,,"{'label': 'neutral', 'score': 0.9998910427093506}",neutral
admin cdm admin,3,,"{'label': 'neutral', 'score': 0.999798595905304}",neutral
belah nama akun bukan foto profil lalu whatsapp official bank mandiri centang hijau moga masalah sahabat segera selesai tks sisil,20,,"{'label': 'neutral', 'score': 0.999863862991333}",neutral
halo sahabat turut prihatin atas kendala alami perihal tersbeut informasi lalu mohon pasti sahabat interaksi akun resmi bank mandiri centang emas verified,22,,"{'label': 'neutral', 'score': 0.9998947381973267}",neutral
admin kok top gopay saldo beranda pesan gojek bayar gopay saldo,11,,"{'label': 'neutral', 'score': 0.9998904466629028}",neutral
admin topup gopay dana tambah status pindah gopay gopay tabung batal dana masuk bisa pakai jadi admin,17,,"{'label': 'neutral', 'score': 0.9998829364776611}",neutral
halo admin cek,3,,"{'label': 'neutral', 'score': 0.9998905658721924}",neutral
permisi admin guna gopay baru upgrade apa gopay upgrade transfer bca,11,,"{'label': 'neutral', 'score': 0.9998927116394043}",neutral
hallo punya masalah topup mohon cerah,6,,"{'label': 'neutral', 'score': 0.9998492002487183}",neutral
buzzer semua njir,3,,"{'label': 'negative', 'score': 0.9998975992202759}",negative
cek dul,2,,"{'label': 'neutral', 'score': 0.9984121322631836}",neutral
ikan fitur hapus akun gopay tabung sampah banget woi gapernah lansung masuk hambat banget,14,,"{'label': 'negative', 'score': 0.9999206066131592}",negative
admin saldo masuk hubung pihak seabank kata transfer gopay,9,,"{'label': 'neutral', 'score': 0.9998987913131714}",neutral
sung chat apk kakak keburu gopaylaternya jatuh tenpo,8,,"{'label': 'negative', 'score': 0.9979537725448608}",negative
coba kakak langsung pusat bantu kakak biar semua masalah cepat,10,,"{'label': 'neutral', 'score': 0.9998142123222351}",neutral
coba langsung kontak pusat bantu kakak biar semua masalah selesai,10,,"{'label': 'neutral', 'score': 0.9998956918716431}",neutral
kacau transaksi pakai malah nyangkut,5,,"{'label': 'negative', 'score': 0.9999192953109741}",negative
gopay upgrade apa transfer semua bank,6,,"{'label': 'neutral', 'score': 0.9998805522918701}",neutral
halo admin kok gopaylater aku pakai buat payment tokopedia eror,10,,"{'label': 'negative', 'score': 0.9998742341995239}",negative
sistem cicil pakai gopaylater pakai akun tenor bulan bulan terus salah cara mesan,13,,"{'label': 'neutral', 'score': 0.9922773838043213}",neutral
admin cek pls,3,,"{'label': 'neutral', 'score': 0.9998544454574585}",neutral
save saldo tiba ilang jelas walaupun cuma sedikit bikin was mau top saldo,13,,"{'label': 'negative', 'score': 0.9999173879623413}",negative
sama awal bulan ampe sekarang lapor lewat aplikasi sama jawab template sebab kasih sebab umum hmm terus akhir suruh nunggu hari gimana kakak,23,,"{'label': 'negative', 'score': 0.9929563999176025}",negative
saldo sekarang,2,,"{'label': 'negative', 'score': 0.7292971611022949}",negative
cekk minn,2,,"{'label': 'negative', 'score': 0.9997605681419373}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
hajar bleh,2,,"{'label': 'negative', 'score': 0.9999035596847534}",negative
masa cuman lihat chat kali,5,,"{'label': 'negative', 'score': 0.9555296301841736}",negative
balikin saldo,2,,"{'label': 'negative', 'score': 0.9987615346908569}",negative
sama kakak,2,,"{'label': 'positive', 'score': 0.8038673996925354}",positive
salod potong gagal transaksi bagaimana iini,6,,"{'label': 'negative', 'score': 0.9999058246612549}",negative
balikin saldo anjing,3,,"{'label': 'negative', 'score': 0.9999109506607056}",negative
gaa respon apapa pihak gopay,5,,"{'label': 'negative', 'score': 0.9998700618743896}",negative
saldo hilang,2,,"{'label': 'negative', 'score': 0.9998575448989868}",negative
halo transaksi gagal saldo kurang,5,,"{'label': 'negative', 'score': 0.978611171245575}",negative
gimana aku top kok tidak masuk mana akhir bulan uang dikit malah ilang hadehhh padahal biasa begini loh temenku ampe bilang ikhlasin ikhlas ngirit,24,,"{'label': 'negative', 'score': 0.9997522234916687}",negative
bayar tokopedia pakai gopay tabung jago error,7,,"{'label': 'negative', 'score': 0.9998929500579834}",negative
cek dongg admin plsss,4,,"{'label': 'negative', 'score': 0.975578248500824}",negative
gopay kecewa kirim dana jumat akun temen sekarang dana nyampe tuju betul transaksi hasil dana ntah lapor malah dminta terima lapor padahal option kirim lapor ajg memang,27,,"{'label': 'negative', 'score': 0.9999125003814697}",negative
gedor aku pakai mau beli kuota paket sekarat,8,,"{'label': 'negative', 'score': 0.999916672706604}",negative
laku bayar tokopedia gopay,4,,"{'label': 'neutral', 'score': 0.825324296951294}",neutral
cek admin urusanya gimana,4,,"{'label': 'negative', 'score': 0.9989529848098755}",negative
apa orang pernah ngalamin sama susah kalau robot semua adayang beri jelas sebab akhir ulang terus capek lama,18,,"{'label': 'negative', 'score': 0.9999170303344727}",negative
admin serius susah bulan coba transaksi bayar pakai gopay later gagal akibat gopay later blokir bulan bulan turut turut coba nanya balas jelas tokopedia mab gojek semua sama,28,,"{'label': 'negative', 'score': 0.9989124536514282}",negative
mau tanya gopay later blokir,5,,"{'label': 'neutral', 'score': 0.9998676776885986}",neutral
puluh ganti mulu nyelesaiin masalah kau tengok mampu kau blokir saldo lacak saldo aku bah,15,,"{'label': 'negative', 'score': 0.9999059438705444}",negative
hati hati tokopedia gopay kata aman kecewa tanggung jawab guna,10,,"{'label': 'negative', 'score': 0.9992191791534424}",negative
tanya lewat chat sih kakak,5,,"{'label': 'neutral', 'score': 0.999895453453064}",neutral
jadi nyaman kakak kendala sedang bantu follow tim kait tunggu konfirmasi lanjut via terima kasih dero,16,,"{'label': 'neutral', 'score': 0.999889612197876}",neutral
paket combo dua telkomsel suruh hubungin pihak gopay pihak gopay suruh hubungin pihak telkomsel,14,,"{'label': 'neutral', 'score': 0.9998687505722046}",neutral
ribet pisah pisah gopay tabung sama gopay saldo mau transaksi jadi cukup kan,13,,"{'label': 'negative', 'score': 0.9397813677787781}",negative
transaksi gopay seabank terang gopay hasil seabank masuk admin,9,,"{'label': 'neutral', 'score': 0.9998942613601685}",neutral
admin transfer pakai gopay rekening masuk saldo potong status hasil bagaimana admin tanggap nyaa banyak komplem kembali uang uang setor,20,,"{'label': 'negative', 'score': 0.9998621940612793}",negative
sama status hasil masuk rekening bagaimana,6,,"{'label': 'negative', 'score': 0.986868679523468}",negative
admin cek aku,3,,"{'label': 'neutral', 'score': 0.9998719692230225}",neutral
bohong guys,2,,"{'label': 'negative', 'score': 0.999919056892395}",negative
jovan bantu cepat balesan mohon tunggu jovan,7,,"{'label': 'neutral', 'score': 0.9998672008514404}",neutral
boong guys dibales balas tuh sama jam,7,,"{'label': 'negative', 'score': 0.9999194145202637}",negative
wkwk sama kek,3,,"{'label': 'negative', 'score': 0.9968666434288025}",negative
hallo admin laku transaksi nomor gopay aktif nomor lama aku gidak dapat otp gopay tindak apa tanggap terima beri,19,,"{'label': 'neutral', 'score': 0.9991705417633057}",neutral
iya tunggu sebentar kakak agi segera dibales dita,8,,"{'label': 'neutral', 'score': 0.9998770952224731}",neutral
tenang kakak agi yuk konfirmasi bantu follow terima kasih sabil,10,,"{'label': 'neutral', 'score': 0.9998992681503296}",neutral
sini biar semua orang tau,5,,"{'label': 'neutral', 'score': 0.9948959946632385}",neutral
aduh tiket diclose kakak agi yuk konfirmasi dmnya biar bantu cek hasil lapor terima kasih sakia,16,,"{'label': 'neutral', 'score': 0.9998884201049805}",neutral
maksud apa paket direfund tiket diclose begini punya warung tanggap sama sekali,12,,"{'label': 'negative', 'score': 0.7604209184646606}",negative
@gopayindonesia Saya dm ya,4,,"{'label': 'neutral', 'score': 0.9998902082443237}",neutral
sekarang kalau pakai gopayletter tidak bisa pakai qris kakak,9,,"{'label': 'neutral', 'score': 0.9998420476913452}",neutral
mjb kayak gopaylater emang tidak bisa buat bayar qris deh,10,,"{'label': 'negative', 'score': 0.9992565512657166}",negative
bantu jawab kalau salah sekarang bayar qris pakai gopay later deh kakak,12,,"{'label': 'positive', 'score': 0.5690538883209229}",positive
maaf jbjb kakak tau aku gopay emang tidak bisa pakai qris deh huhu emang sayang bangett,16,,"{'label': 'positive', 'score': 0.9989319443702698}",positive
tahu sih kayak tidak bisa bayar qris pakai gopaylater gitu,10,,"{'label': 'negative', 'score': 0.9878166317939758}",negative
gopay emamg mudah hidup kakak,5,,"{'label': 'positive', 'score': 0.9996019005775452}",positive
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
langsung tembak aplikasi playstore kalau bayar lewat,7,,"{'label': 'neutral', 'score': 0.9730454087257385}",neutral
bukan setting playstore,3,,"{'label': 'neutral', 'score': 0.9997052550315857}",neutral
upgrade gopay plus nomor email djuancux com upgrade gopay plus selalu gagal tolak ktp baharu sesuai minta jadi hampir satu tahun,21,,"{'label': 'negative', 'score': 0.9990737438201904}",negative
kocak app settingan autodebet apps tiba bayar semua layan kali modal riwayat transaksi langsung mutusin sendiri lanjut bos beberapa layan pakai makanya lakuin bayar bulan ehh main potong,28,,"{'label': 'negative', 'score': 0.9998742341995239}",negative
pernah setting autodebet gopay dicariin settingannya tiba tiba bayar otomatis canva ahh tae lahh kocak app,16,,"{'label': 'negative', 'score': 0.9979239702224731}",negative
gimana deh sms tiket diclose mau cek mytelkomsel terus dilogout malah login cek lewat malah suruh cek mytelkomsel mau complain feedback formnya disubmit payah sekali nanganin customer experiencenya,28,,"{'label': 'negative', 'score': 0.9999138116836548}",negative
aduh sumpah keren banget gopay punya aplikasi sendiri,8,,"{'label': 'positive', 'score': 0.9999407529830933}",positive
lhukk kok besar dikon pulsa gopay,6,,"{'label': 'negative', 'score': 0.9998993873596191}",negative
loh beneran kerja maling auto ilang karna pulsa gopay murah,10,,"{'label': 'negative', 'score': 0.9998478889465332}",negative
murah banget loh,3,,"{'label': 'positive', 'score': 0.9999561309814453}",positive
aku kalau mau tipu tidak jadi gara milih beli buat sendiri,11,,"{'label': 'negative', 'score': 0.9996685981750488}",negative
wahh asli murah sih diskon banyak sekali,7,,"{'label': 'positive', 'score': 0.9999241828918457}",positive
responnya,1,,"{'label': 'positive', 'score': 0.9999419450759888}",positive
admin tidak ada gopay suwit kaya dulu,7,,"{'label': 'negative', 'score': 0.9998346567153931}",negative
halo admin bantu aku bayar tagih gopaylater muncul tagih biasa hari jatuh tempo mau kena biaya denda bayar jatuh tempo bantu,21,,"{'label': 'neutral', 'score': 0.9997044205665588}",neutral
halo admin bantu aku bayar tagih gopaylater muncul tagih biasa,10,,"{'label': 'neutral', 'score': 0.9998010993003845}",neutral
halaman bantu aplikasi bantu sama sekali formalitas,7,,"{'label': 'negative', 'score': 0.7438443303108215}",negative
admin punya masalah sama telepon sibuk terus,7,,"{'label': 'negative', 'score': 0.9999175071716309}",negative
kuota internet satu bulan,4,,"{'label': 'neutral', 'score': 0.9996001124382019}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
diapainnn biar bisaaa,3,,"{'label': 'positive', 'score': 0.9991612434387207}",positive
halo admin minta transfer batal gapapa,6,,"{'label': 'negative', 'score': 0.7450808882713318}",negative
aku reportproblem nyata asa gapernah pakai apple marah gopay karna diiyain sih pakai izin dulu,15,,"{'label': 'negative', 'score': 0.9992997646331787}",negative
mood jelek sekali tai hari gegara,6,,"{'label': 'negative', 'score': 0.9999226331710815}",negative
lama sekali balas payah layan,5,,"{'label': 'negative', 'score': 0.9999115467071533}",negative
sama kakak emang bgst gopay,5,,"{'label': 'positive', 'score': 0.9304757118225098}",positive
kok gopaylater blokir tulis admin pdhal pernah telat bayar,9,,"{'label': 'negative', 'score': 0.9992817044258118}",negative
kalian error langgan bayar denda begini,6,,"{'label': 'negative', 'score': 0.9999207258224487}",negative
bayar gopay later denda niih,5,,"{'label': 'negative', 'score': 0.9999016523361206}",negative
halo tidak bisa upgrade data ktp pakai adik buat upgrade akun gopay henti gopay plus adik,16,,"{'label': 'neutral', 'score': 0.9998898506164551}",neutral
transfer uang gopay nyangkut awan,5,,"{'label': 'negative', 'score': 0.999891996383667}",negative
sih hampir hari begini terus,5,,"{'label': 'negative', 'score': 0.9778922200202942}",negative
cek admin,2,,"{'label': 'neutral', 'score': 0.9998553991317749}",neutral
gopay transaksi sendiri tinggal tidur ilang,6,,"{'label': 'negative', 'score': 0.9998987913131714}",negative
siang admin barusan beli voucher game terima kode bantu,9,,"{'label': 'neutral', 'score': 0.999897837638855}",neutral
ilmu ikhlas mahal,3,,"{'label': 'negative', 'score': 0.9998821020126343}",negative
beli token via pas bayar langsung hangus jelas nomor transaction mau lapor bagaimana,13,,"{'label': 'negative', 'score': 0.9996353387832642}",negative
halo respon uang stuck sistem mau transfer gopay bank,9,,"{'label': 'negative', 'score': 0.7300733923912048}",negative
blokir coba admin gopay suruh cek bulan maret hari cek blokir padahal bayar pernah telat,15,,"{'label': 'neutral', 'score': 0.7982417941093445}",neutral
admin coba cek,3,,"{'label': 'neutral', 'score': 0.9998863935470581}",neutral
halo admin kok gopaylater tiba tiba blokir padahal bayar tepat waktu,11,,"{'label': 'neutral', 'score': 0.8011621236801147}",neutral
admin cek yaa mohon bantu,5,,"{'label': 'neutral', 'score': 0.999893307685852}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
bayar gopaylater miin error kena denda deeehh,7,,"{'label': 'negative', 'score': 0.9999053478240967}",negative
mengatasnamakan kirim msg nominal sesuai mohon tindak,7,,"{'label': 'neutral', 'score': 0.9998468160629272}",neutral
cek admin terimakasih,3,,"{'label': 'neutral', 'score': 0.9998577833175659}",neutral
hai kakak maaf buat nyaman yuk lanjut email tanya com lampir tangkap layar kendala nomor ponsel email daftar bantu kendala kamu lanjut,22,,"{'label': 'neutral', 'score': 0.9998534917831421}",neutral
cekkkk dmmm,2,,"{'label': 'neutral', 'score': 0.9874611496925354}",neutral
masa tiba tiba gopaylater blokir padahal kemarin siang pakai maksud apa coba,12,,"{'label': 'negative', 'score': 0.9882625937461853}",negative
cek admin bantu tks,4,,"{'label': 'neutral', 'score': 0.9998806715011597}",neutral
cuy gimana pending mulu asuuu,5,,"{'label': 'negative', 'score': 0.9999114274978638}",negative
transfer bca kapan baik sistem,5,,"{'label': 'negative', 'score': 0.9198897480964661}",negative
proses berapa lama kakak punya lapor tanggap,7,,"{'label': 'negative', 'score': 0.9898384809494019}",negative
bener word word kecewa besar sama costumer service kata available aing komplain tgl feb sekarang direspon dikirimian chat robot,19,,"{'label': 'negative', 'score': 0.9999223947525024}",negative
admin balas,2,,"{'label': 'neutral', 'score': 0.9983437061309814}",neutral
total tagih sama virtual account gopay,6,,"{'label': 'neutral', 'score': 0.9996165037155151}",neutral
