clean_text,word_count,label,sent_raw,label_auto
nyaman banget sih bayar apa tinggal klik doang,8,,"{'label': 'positive', 'score': 0.9998593330383301}",positive
terima kasih dana bikin makin hati hati cek ulang,9,,"{'label': 'positive', 'score': 0.99893718957901}",positive
kabel pernah telat bre,4,,"{'label': 'negative', 'score': 0.9999018907546997}",negative
error mau verif gagal terus admin,6,,"{'label': 'negative', 'score': 0.9999059438705444}",negative
love jadi pernah tahu kalo nipu,6,,"{'label': 'negative', 'score': 0.9925867915153503}",negative
menu dana cicil aplikasi dana update aplikasi tetap,8,,"{'label': 'neutral', 'score': 0.9998822212219238}",neutral
top banget konten edukasi jelas,5,,"{'label': 'positive', 'score': 0.9966772794723511}",positive
suka dana selalu peduli user,5,,"{'label': 'positive', 'score': 0.9993976354598999}",positive
aman aman berkat edukasi,4,,"{'label': 'positive', 'score': 0.9999340772628784}",positive
terima kasih dana ingat,4,,"{'label': 'positive', 'score': 0.9998728036880493}",positive
mantap banget dapet edukasi gin,5,,"{'label': 'positive', 'score': 0.9999550580978394}",positive
big thanks info bikin tenang,5,,"{'label': 'positive', 'score': 0.9999498128890991}",positive
aman hindar link phising,4,,"{'label': 'negative', 'score': 0.9998321533203125}",negative
suka banget jadi was was,5,,"{'label': 'positive', 'score': 0.9999372959136963}",positive
khawatir deh mantap,3,,"{'label': 'positive', 'score': 0.9998661279678345}",positive
heran kalau edukasi baik dana,5,,"{'label': 'neutral', 'score': 0.9187519550323486}",neutral
aku senang sekali dana mantul,5,,"{'label': 'positive', 'score': 0.9999552965164185}",positive
biar korban share mantap,4,,"{'label': 'positive', 'score': 0.9999486207962036}",positive
maju terus dana beri edukasi,5,,"{'label': 'positive', 'score': 0.9998418092727661}",positive
keren baik dana,3,,"{'label': 'positive', 'score': 0.9999537467956543}",positive
aku bantu share edukasi,4,,"{'label': 'positive', 'score': 0.999642014503479}",positive
wajib tau mantap,3,,"{'label': 'positive', 'score': 0.9999583959579468}",positive
alhamdulillah syukur tau,3,,"{'label': 'positive', 'score': 0.9999347925186157}",positive
selalu jadi andal,3,,"{'label': 'positive', 'score': 0.9999475479125977}",positive
top banget dana edukasi,4,,"{'label': 'positive', 'score': 0.9999531507492065}",positive
berkat dana jadi aman banget,5,,"{'label': 'positive', 'score': 0.9999508857727051}",positive
makin canggih makin gampang big thanks dana,7,,"{'label': 'positive', 'score': 0.6917950510978699}",positive
andal banget dana buat semua pembyaran,6,,"{'label': 'positive', 'score': 0.9999299049377441}",positive
tagih kendala fitur dana,4,,"{'label': 'negative', 'score': 0.9966644644737244}",negative
apa tagih kan pakai dana jadi aman,7,,"{'label': 'positive', 'score': 0.9688948392868042}",positive
buat hidup aman aman,4,,"{'label': 'positive', 'score': 0.9999464750289917}",positive
big thanks dana tagih air beres kejap,7,,"{'label': 'neutral', 'score': 0.9996535778045654}",neutral
luar biasa sekali dana,4,,"{'label': 'positive', 'score': 0.9999064207077026}",positive
worth bayar tagih pakai dana mantul,6,,"{'label': 'neutral', 'score': 0.6108930110931396}",neutral
baik pkai fitur tagih,4,,"{'label': 'neutral', 'score': 0.9940556287765503}",neutral
fitur tagih membntu,3,,"{'label': 'neutral', 'score': 0.6179176568984985}",neutral
pahlawan urus tagih dana,4,,"{'label': 'negative', 'score': 0.9955129027366638}",negative
aman banget pakai dana alhamdulillah,5,,"{'label': 'positive', 'score': 0.9999350309371948}",positive
dana bikin tagih jadi aman,5,,"{'label': 'positive', 'score': 0.9999271631240845}",positive
hitung detik bayar tagih via dana the best,8,,"{'label': 'neutral', 'score': 0.9977140426635742}",neutral
dana solusi cepet bayar tagih mantap,6,,"{'label': 'positive', 'score': 0.9999512434005737}",positive
app semua tagih beres terima kasih dana,7,,"{'label': 'negative', 'score': 0.999874472618103}",negative
antri tagih air via dana mantul,6,,"{'label': 'neutral', 'score': 0.9998730421066284}",neutral
tagih air listrik gampang banget via dana mantap,8,,"{'label': 'positive', 'score': 0.9999340772628784}",positive
dana selamat banget luar biasa,5,,"{'label': 'positive', 'score': 0.9999477863311768}",positive
baru kali bayar tagih mudah bigt thanks dana,8,,"{'label': 'positive', 'score': 0.998085618019104}",positive
tagih beres cepet semua dana mantap,6,,"{'label': 'positive', 'score': 0.9999518394470215}",positive
terima kasih dana tagih jadi beban rumah mantap,8,,"{'label': 'positive', 'score': 0.9999481439590454}",positive
suka banget pakai dana semua tagih beres,7,,"{'label': 'positive', 'score': 0.9999414682388306}",positive
dana bikin praktis luar biasa,5,,"{'label': 'positive', 'score': 0.999954104423523}",positive
bayar tagih masalah dana siap bantu banget,7,,"{'label': 'positive', 'score': 0.9991126656532288}",positive
dana cara cerdas urus tagih repot amp,7,,"{'label': 'negative', 'score': 0.9998114705085754}",negative
kendala,1,,"{'label': 'negative', 'score': 0.999886155128479}",negative
terima kasih dana mudah urus tagih,6,,"{'label': 'positive', 'score': 0.9981573224067688}",positive
tagih cukup pakai dana cepet amp,6,,"{'label': 'negative', 'score': 0.9998171925544739}",negative
perlu antri dana bikin semua mudah,6,,"{'label': 'positive', 'score': 0.9999469518661499}",positive
dana mudahin hidup jadi nyaman,5,,"{'label': 'positive', 'score': 0.9999213218688965}",positive
bayar tagih ribet dana juara khawatir,6,,"{'label': 'negative', 'score': 0.9999113082885742}",negative
dana solusi cepet buat semua tagih baik,7,,"{'label': 'positive', 'score': 0.9999170303344727}",positive
mudah bayar tagih via dana luv the best,8,,"{'label': 'positive', 'score': 0.9999312162399292}",positive
big thanks dana bayar tagih sekarang stres,7,,"{'label': 'negative', 'score': 0.9999184608459473}",negative
dana bikin hidup praktis bayar tagih cepet amp,8,,"{'label': 'positive', 'score': 0.9996354579925537}",positive
bayar tagih mudah pakai dana bantu banget,7,,"{'label': 'positive', 'score': 0.9993316531181335}",positive
gmna admin,2,,"{'label': 'negative', 'score': 0.9997114539146423}",negative
wajib panjang umur cie pernah nimbrung sama zauzy fikhacumlaudegolf kha apadah cewe matre sekarang mah sistem izin entut,18,,"{'label': 'negative', 'score': 0.9998239874839783}",negative
semangat kalau liat konten edukatif gin,6,,"{'label': 'positive', 'score': 0.9999330043792725}",positive
maju terus dana edukasi digital keren,6,,"{'label': 'positive', 'score': 0.9999507665634155}",positive
terima kasih dana kasih cerah,5,,"{'label': 'positive', 'score': 0.9999383687973022}",positive
suka dana deh selalu kasih edukais,6,,"{'label': 'positive', 'score': 0.999935507774353}",positive
wow baru tau modus kayak gin terima kasih admin,9,,"{'label': 'negative', 'score': 0.9998947381973267}",negative
promo edukasi gin penting banget,5,,"{'label': 'positive', 'score': 0.9998929500579834}",positive
top banget info penting,4,,"{'label': 'positive', 'score': 0.9999157190322876}",positive
setia pakai dana kana aman dana selalu update,8,,"{'label': 'positive', 'score': 0.9997355341911316}",positive
mantap edukasi admin jadi makin hati,6,,"{'label': 'positive', 'score': 0.9999574422836304}",positive
selalu semangat admin edukasi,4,,"{'label': 'positive', 'score': 0.999935507774353}",positive
bedain mana link asli sama palsu,6,,"{'label': 'negative', 'score': 0.9998952150344849}",negative
was was dah tau cara lindungin akun,7,,"{'label': 'negative', 'score': 0.7568320035934448}",negative
alhamdulillah makin ngerti soal phising,5,,"{'label': 'negative', 'score': 0.8745073080062866}",negative
lancar jaya trus edukasi admin,5,,"{'label': 'positive', 'score': 0.9999439716339111}",positive
beres cek konten jadi paham,5,,"{'label': 'positive', 'score': 0.9993902444839478}",positive
aman sih asal sebar dana diri,6,,"{'label': 'negative', 'score': 0.9993183612823486}",negative
data diri baik baik akun aman,6,,"{'label': 'neutral', 'score': 0.9996674060821533}",neutral
tips amp,2,,"{'label': 'positive', 'score': 0.9996029734611511}",positive
seru beneran mantap edukasi dana tuh,6,,"{'label': 'positive', 'score': 0.9999493360519409}",positive
manfaat banget big thanks dana kuuu,6,,"{'label': 'positive', 'score': 0.99994957447052}",positive
kalem admin kendala mah sama modus begini,7,,"{'label': 'negative', 'score': 0.9998903274536133}",negative
tips bikin nyaman buat jaga akun,6,,"{'label': 'positive', 'score': 0.9998902082443237}",positive
maju terus dana fitur baik,5,,"{'label': 'positive', 'score': 0.9998224377632141}",positive
kapan bayar tagih pakai dana luar biasa gampang,8,,"{'label': 'neutral', 'score': 0.9855602383613586}",neutral
fitur dana emang mantap,4,,"{'label': 'positive', 'score': 0.9999566078186035}",positive
sih fitur mantul banget,4,,"{'label': 'positive', 'score': 0.9999418258666992}",positive
dana baik soal transaksi mantap,5,,"{'label': 'positive', 'score': 0.9999526739120483}",positive
keren fiturnya seru banget dah bayar tagih simpel,8,,"{'label': 'positive', 'score': 0.9999574422836304}",positive
alhamdulillah fitur tagih dana bantu,5,,"{'label': 'neutral', 'score': 0.9975029826164246}",neutral
selalu memdudahkan guna emang wallet baik,6,,"{'label': 'positive', 'score': 0.9995514750480652}",positive
bayar tagih simpel banget terima kasih dana,7,,"{'label': 'positive', 'score': 0.9997089505195618}",positive
jadi lancar jayabayar,3,,"{'label': 'positive', 'score': 0.9999513626098633}",positive
bayar aman aman mantap dana,5,,"{'label': 'positive', 'score': 0.9999423027038574}",positive
tagiahan baik baik berkat dana,5,,"{'label': 'positive', 'score': 0.9998800754547119}",positive
nyesel pilih dana fitur tagih canggih,6,,"{'label': 'negative', 'score': 0.9999120235443115}",negative
berkat firur dana was was buat bayar tagih,8,,"{'label': 'negative', 'score': 0.9918417930603027}",negative
kejar setor pakai dana mantap,5,,"{'label': 'positive', 'score': 0.9999499320983887}",positive
jadi khawatir telat bayar tagih hihihi,6,,"{'label': 'negative', 'score': 0.9999144077301025}",negative
cara kenya mudah banget setor top banget admin,8,,"{'label': 'positive', 'score': 0.9999551773071289}",positive
big thanks dana mudah urus tagih,6,,"{'label': 'positive', 'score': 0.9998165965080261}",positive
aman cuyyy ngaruh modus gituan sama,6,,"{'label': 'negative', 'score': 0.9998899698257446}",negative
masuk otak admin biar waspada,5,,"{'label': 'negative', 'score': 0.9976546168327332}",negative
keren admin mantap simpel,4,,"{'label': 'positive', 'score': 0.9999573230743408}",positive
fiturnya bikin guna nyaman,4,,"{'label': 'positive', 'score': 0.9999517202377319}",positive
emoney gatau masuk siapa dana tanggung jawab sama sekali telpon cuma bilang nunggu chat tidak ada balas tidak bisa denger komplain cust,22,,"{'label': 'negative', 'score': 0.9998822212219238}",negative
bukan main dana selalu upgrade fitur,6,,"{'label': 'neutral', 'score': 0.9987475872039795}",neutral
selalu aman pakai fitur canggih dana,6,,"{'label': 'positive', 'score': 0.9853834509849548}",positive
beres soal tagih hehe,4,,"{'label': 'negative', 'score': 0.693363606929779}",negative
dana jadi andal buat bayar apa,6,,"{'label': 'positive', 'score': 0.9998775720596313}",positive
wow canggih bener dah dana sekarang,6,,"{'label': 'positive', 'score': 0.9970207810401917}",positive
sih top banget fitur tagih,5,,"{'label': 'positive', 'score': 0.7245469689369202}",positive
terima kasih admin info,4,,"{'label': 'positive', 'score': 0.9997995495796204}",positive
tagih jadi lancar jaya kalau begini,6,,"{'label': 'positive', 'score': 0.9999510049819946}",positive
jadi mudah setor tagihannnya,4,,"{'label': 'positive', 'score': 0.9999216794967651}",positive
dana terus update soal fitur mantul dah,7,,"{'label': 'neutral', 'score': 0.9998527765274048}",neutral
mantap buat setor,3,,"{'label': 'positive', 'score': 0.9999531507492065}",positive
the best fitur tagih,4,,"{'label': 'positive', 'score': 0.9251279830932617}",positive
masuk fiturnya keren banget,4,,"{'label': 'positive', 'score': 0.9999589920043945}",positive
baru wallet,2,,"{'label': 'neutral', 'score': 0.7060885429382324}",neutral
rempong antri soal setor dana emang baik,7,,"{'label': 'positive', 'score': 0.9997921586036682}",positive
simpel buat bayar tagih the best pokok,7,,"{'label': 'positive', 'score': 0.9999425411224365}",positive
ribet urus kantor mantap,4,,"{'label': 'positive', 'score': 0.9999550580978394}",positive
the best dah ingeti terus,5,,"{'label': 'positive', 'score': 0.9999431371688843}",positive
luar biasa admin fiturnya,4,,"{'label': 'positive', 'score': 0.9998233914375305}",positive
bayar tagih rebah wkwk,4,,"{'label': 'negative', 'score': 0.9998775720596313}",negative
semua dana emang mantap,4,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
dana emang aplikasi ter mantul,5,,"{'label': 'positive', 'score': 0.9999228715896606}",positive
jadi telat bayar tagih sekarang big thanks dana,8,,"{'label': 'negative', 'score': 0.9999070167541504}",negative
cek ulang kali mantul konten admin,6,,"{'label': 'neutral', 'score': 0.9998840093612671}",neutral
dana jago fitur mudah mantul dana,6,,"{'label': 'positive', 'score': 0.9986013770103455}",positive
transaksi bayar kendala mantap admin,5,,"{'label': 'positive', 'score': 0.9998488426208496}",positive
lama bayar tagih lewat dana pernah masalah,7,,"{'label': 'negative', 'score': 0.9996113181114197}",negative
makin semangat pakai dana kalau fiturnya kayak gin,8,,"{'label': 'positive', 'score': 0.9996129870414734}",positive
big thanks dana alway kasih tips amp,7,,"{'label': 'positive', 'score': 0.9985979199409485}",positive
tipu kamu,2,,"{'label': 'negative', 'score': 0.9999176263809204}",negative
bre selalu cek ulang biar aman mantul banget dah,9,,"{'label': 'positive', 'score': 0.9998843669891357}",positive
suka dana makin lengkap cuy makin nyaman hidup,8,,"{'label': 'positive', 'score': 0.9999516010284424}",positive
jangan lupa cek ulang biar aman phishing sip,8,,"{'label': 'neutral', 'score': 0.9986466765403748}",neutral
luar biasa sih dana sekarang urus tilang,7,,"{'label': 'negative', 'score': 0.9999141693115234}",negative
support support pepek karna support support elu kmren rugi anjing,10,,"{'label': 'negative', 'score': 0.9999071359634399}",negative
hai kakak sini bantu sila kirim tanya kendala whatsapp respons segera galang,12,,"{'label': 'neutral', 'score': 0.9999023675918579}",neutral
please cek bamtu aki,4,,"{'label': 'neutral', 'score': 0.9998762607574463}",neutral
hati hati cuy jangan kena phishing cek ulang mulu dah,10,,"{'label': 'negative', 'score': 0.9998206496238708}",negative
nyaman banget dah kalo cek ulang biar aman cuy,9,,"{'label': 'positive', 'score': 0.9999386072158813}",positive
bayar tagih apa tinggal duduk manis bre,7,,"{'label': 'negative', 'score': 0.9996391534805298}",negative
aman aman asal rajin cek ulang biar aman terus,9,,"{'label': 'positive', 'score': 0.9807223677635193}",positive
baik baik kok cek ulang phishing bre,7,,"{'label': 'neutral', 'score': 0.9673323035240173}",neutral
tilang bayar cuy setia pakai dana,6,,"{'label': 'neutral', 'score': 0.9996084570884705}",neutral
cek ulang biar aman mantap banget cuy,7,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
was was sih kalo rajin cek ulang,7,,"{'label': 'negative', 'score': 0.9993038177490234}",negative
khawatir deh bayar pajak kendara,5,,"{'label': 'negative', 'score': 0.9999160766601562}",negative
semangat bre jaman sekarang wajib cek ulang biar jadi korban phishing,11,,"{'label': 'negative', 'score': 0.9997751116752625}",negative
big thanks info jadi makin hati hati bre,8,,"{'label': 'positive', 'score': 0.9999464750289917}",positive
internet sama kabel beres pakai dana,6,,"{'label': 'negative', 'score': 0.9370169639587402}",negative
sip bre selalu cek ulang klik link biar aman,9,,"{'label': 'neutral', 'score': 0.9998835325241089}",neutral
puji tuhan sekarang pernah masalah cuy,6,,"{'label': 'positive', 'score': 0.5375311970710754}",positive
bayar air tinggal klik doang cuy aman,7,,"{'label': 'positive', 'score': 0.5607271790504456}",positive
big thanks bre dana emang andal banget,7,,"{'label': 'positive', 'score': 0.9999426603317261}",positive
wallet baik cek ulang aman aman cuy,7,,"{'label': 'neutral', 'score': 0.9998050332069397}",neutral
maju terus dana biar makin hati hati cek ulang tiap,10,,"{'label': 'neutral', 'score': 0.9983661770820618}",neutral
suka dana banget dah selalu peduli biar aman phishing,9,,"{'label': 'positive', 'score': 0.9997236132621765}",positive
alhamdulillah cek ulang biar aman mantul,6,,"{'label': 'positive', 'score': 0.9997782111167908}",positive
luar biasa dana ngajarin cek ulang terus biar aman,9,,"{'label': 'neutral', 'score': 0.9993103742599487}",neutral
mantap bre jadi makin hati hati cek ulang tiap transaksi,10,,"{'label': 'positive', 'score': 0.9999432563781738}",positive
top banget dah dana bikin hidup mudah ribet,8,,"{'label': 'positive', 'score': 0.9995840191841125}",positive
semangat cuy jangan lengah cek ulang tiap transaksi,8,,"{'label': 'neutral', 'score': 0.9968417882919312}",neutral
mantul banget bre info cek ulang biar aman terima kasih dana,11,,"{'label': 'positive', 'score': 0.9994280934333801}",positive
baik sih dana selalu ngajarin cek ulang biar aman cuy,10,,"{'label': 'neutral', 'score': 0.9998218417167664}",neutral
sip bre info kayak gin sering bagi biar makin hati hati,11,,"{'label': 'neutral', 'score': 0.9851562976837158}",neutral
wow bre teknik tipu sekarang gila sih wajib cek ulang,10,,"{'label': 'negative', 'score': 0.9999130964279175}",negative
seru sih ajar hati hati phishing bareng dana,8,,"{'label': 'positive', 'score': 0.99989914894104}",positive
terima kasih dana ingat soal phishing hati hati dah,9,,"{'label': 'neutral', 'score': 0.7367611527442932}",neutral
aman asal hati hati rajin cek ulang cuy,8,,"{'label': 'neutral', 'score': 0.7830029129981995}",neutral
hati hati bre jangan asal klik link cek ulang dulu biar aman,12,,"{'label': 'neutral', 'score': 0.9966827034950256}",neutral
sih setia pakai dana mudah aman,6,,"{'label': 'positive', 'score': 0.9998842477798462}",positive
khawatir sih asal cek ulang terus pas transaksi bre,9,,"{'label': 'negative', 'score': 0.9998929500579834}",negative
setia pakai dana soal pernah kendala dah,7,,"{'label': 'neutral', 'score': 0.5990254282951355}",neutral
big thanks info bre bikin waspada soal phishing,8,,"{'label': 'neutral', 'score': 0.9660133719444275}",neutral
cek ulang biar aman jangan gampang giur tawar palsu cuy,10,,"{'label': 'negative', 'score': 0.9998267292976379}",negative
aman asal selalu hati hati cek ulang,7,,"{'label': 'positive', 'score': 0.9149995446205139}",positive
top banget dah dana emang andal bikin was was,9,,"{'label': 'positive', 'score': 0.999936580657959}",positive
the best banget deh dana pernah kendala cuy,8,,"{'label': 'positive', 'score': 0.9999555349349976}",positive
wow teknik phishing makin canggih jadi makin rajin cek ulang dah,11,,"{'label': 'positive', 'score': 0.950597882270813}",positive
wow nyangka sih phishing jahat cek ulang penting banget,9,,"{'label': 'negative', 'score': 0.9997844099998474}",negative
wah biasa cek ulang biar aman biar kena phishing,9,,"{'label': 'negative', 'score': 0.9960775971412659}",negative
atas dana selalu aman kalau sama dana perlu takut,9,,"{'label': 'positive', 'score': 0.9998390674591064}",positive
raih semangat transaksi baik dana jadi nyaman,7,,"{'label': 'positive', 'score': 0.9999465942382812}",positive
lapor segera tipu curiga transaksi aman nyaman selalu,8,,"{'label': 'negative', 'score': 0.9998701810836792}",negative
transaksi ribet semangat selalu dana,5,,"{'label': 'positive', 'score': 0.9999251365661621}",positive
user selalu buat nyaman aman dana tips belikan dana selalu peduli,11,,"{'label': 'positive', 'score': 0.9995425939559937}",positive
transaksi jadi makin semangat dana,5,,"{'label': 'positive', 'score': 0.9999562501907349}",positive
dana contoh ewallet baik masa kini selalu buat usernya aman,10,,"{'label': 'positive', 'score': 0.999079704284668}",positive
tambah semangat kali transaksi dana,5,,"{'label': 'positive', 'score': 0.9999504089355469}",positive
liat tips belikan dana hindar segala cara tipu rugi selalu suka dana,12,,"{'label': 'negative', 'score': 0.9991901516914368}",negative
semangat transaksi habis,3,,"{'label': 'positive', 'score': 0.9999454021453857}",positive
ingat jangan salah pilih cuma dana jadi andal aman transaksi,10,,"{'label': 'positive', 'score': 0.9953140020370483}",positive
semangat kobar transaksi dana,4,,"{'label': 'neutral', 'score': 0.9644536972045898}",neutral
tips dana selalu ngena banget mantap banget bantu,8,,"{'label': 'positive', 'score': 0.9999556541442871}",positive
gairah transaksi tingkat dana let dana mantap,7,,"{'label': 'positive', 'score': 0.9999421834945679}",positive
layan baik keamananya baik dana,5,,"{'label': 'positive', 'score': 0.9941887855529785}",positive
dapat semangat baru transaksi dana,5,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
andal mah pernah bikin susah cinta beri baik,8,,"{'label': 'negative', 'score': 0.9998639822006226}",negative
dana semangat transaksi selalu jaga,5,,"{'label': 'positive', 'score': 0.9999178647994995}",positive
jangan tipu jebak tipu selalu waspada lama pakai dana aman pernah,11,,"{'label': 'negative', 'score': 0.9987753033638}",negative
hidup semangat transaksi kamu dana,5,,"{'label': 'positive', 'score': 0.9999234676361084}",positive
pasti jangan tipu oknum dana asli embel embel terima kasih dana,11,,"{'label': 'negative', 'score': 0.9996929168701172}",negative
semangat transaksi makin puncak dana,5,,"{'label': 'positive', 'score': 0.9996793270111084}",positive
selalu hati hati transaksi era sekarang buat tipu kaya terima kasih dana tips,13,,"{'label': 'negative', 'score': 0.9993851184844971}",negative
saat tenaga transaksi dana,4,,"{'label': 'neutral', 'score': 0.9998052716255188}",neutral
sigap naggapi tipu dana luar biasa sigap tolong,8,,"{'label': 'negative', 'score': 0.9994460940361023}",negative
siap transaksi penuh semangat sama dana,6,,"{'label': 'positive', 'score': 0.9999433755874634}",positive
era digital memang keri dana punya solusi baik lewat tips,10,,"{'label': 'neutral', 'score': 0.875063955783844}",neutral
transaksi jadi senang semangat dana,5,,"{'label': 'positive', 'score': 0.9999526739120483}",positive
aku cinta dana kau tau memang the best banget dana,10,,"{'label': 'positive', 'score': 0.999954104423523}",positive
jangan pernah hilang semangat transaksi dana,6,,"{'label': 'negative', 'score': 0.8395715951919556}",negative
semangat trus dana kasih tips cara hindar tipu tipu,9,,"{'label': 'positive', 'score': 0.9867479801177979}",positive
semangat tinggi transaksi mudah dana,5,,"{'label': 'positive', 'score': 0.9999301433563232}",positive
jamin aman selalu aman berkat tips luar biasa dana,9,,"{'label': 'positive', 'score': 0.9995355606079102}",positive
hari hari asa ringan dana transaksi jadi semangat,8,,"{'label': 'positive', 'score': 0.9999419450759888}",positive
tips dana jadi legah gampang kena tipu memang luar biasa banget,11,,"{'label': 'negative', 'score': 0.9997610449790955}",negative
dana bikin transaksi jadi alam seru penuh semangat,8,,"{'label': 'positive', 'score': 0.9999575614929199}",positive
dana tuh cuma andal buat transksi tips aman luar biasa,10,,"{'label': 'negative', 'score': 0.9984602928161621}",negative
mulai hari transaksi mudah pakai dana rasa semangat,8,,"{'label': 'positive', 'score': 0.9998441934585571}",positive
asiknya pakai dana aman nyaman praktis,6,,"{'label': 'positive', 'score': 0.9999537467956543}",positive
semangat pagi tambah transaksi mudah dana hari sempurna,8,,"{'label': 'positive', 'score': 0.999946117401123}",positive
pakai dana jadi aman nyaman tips luar biasa,8,,"{'label': 'positive', 'score': 0.9999512434005737}",positive
transaksi dana bawa semangat baru jalan hari,7,,"{'label': 'positive', 'score': 0.9999417066574097}",positive
tips buat jaga jaga tipu tuh mantap banget,8,,"{'label': 'positive', 'score': 0.9999533891677856}",positive
transaksi cepat semangat tingkat terima kasih dana,7,,"{'label': 'positive', 'score': 0.9999457597732544}",positive
cuma nyaman transaksi tips bikin aman,6,,"{'label': 'positive', 'score': 0.9998576641082764}",positive
dana transaksi jadi sumber semangat baru,6,,"{'label': 'positive', 'score': 0.9999452829360962}",positive
keren banget tips dana buat lindung tipu bikin aman nyaman deh,11,,"{'label': 'positive', 'score': 0.9999556541442871}",positive
transaksi pakai dana bikin hari makin cerah,7,,"{'label': 'positive', 'score': 0.9999513626098633}",positive
tips luar biasa banget emang paham banget sih dana mah,10,,"{'label': 'positive', 'score': 0.9998302459716797}",positive
nikmat mudah transaksi dana rasa semangat,6,,"{'label': 'positive', 'score': 0.999955415725708}",positive
luar biasa banget tips dana jadi makin tenang deh,9,,"{'label': 'positive', 'score': 0.9999591112136841}",positive
dana transaksi jadi asyik penuh semangat,6,,"{'label': 'positive', 'score': 0.9999592304229736}",positive
suka banget tips ewallet baik emang dana selalu hati,9,,"{'label': 'positive', 'score': 0.9999418258666992}",positive
dana transaksi asa dorong semangat hari baik,7,,"{'label': 'positive', 'score': 0.9990667700767517}",positive
tips hindar jebak tipu gokil banget ewallet baik emang juara,10,,"{'label': 'positive', 'score': 0.9997678399085999}",positive
transaksi lancar dana bikin semangat hari makin top,8,,"{'label': 'positive', 'score': 0.9999568462371826}",positive
dana ewallet baik jauh,4,,"{'label': 'negative', 'score': 0.9998794794082642}",negative
semangat transaksi dana langkah mudah cepat,6,,"{'label': 'positive', 'score': 0.9999449253082275}",positive
ngerasa aman pakai dana tips juara emang ewallet baik banget,10,,"{'label': 'positive', 'score': 0.9999313354492188}",positive
bangun pagi semangat baru transaksi jadi seru dana,8,,"{'label': 'positive', 'score': 0.9999576807022095}",positive
tips dana memang bikin tenang ewallet baik memang beda men,10,,"{'label': 'positive', 'score': 0.9998961687088013}",positive
klik transaksi dana semangat baru datang,6,,"{'label': 'neutral', 'score': 0.9997084736824036}",neutral
terima kasih dana buat tips keren,6,,"{'label': 'positive', 'score': 0.9999485015869141}",positive
transaksi dana bikin semangat pagi makin kobar,7,,"{'label': 'positive', 'score': 0.9677470922470093}",positive
salah jadi dana andal dana selalu kasih baik,8,,"{'label': 'positive', 'score': 0.999824583530426}",positive
mulai hari semangat transaksi dana jadi mudah senang,8,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
dana emang ewallet baik tips selalu manjur banget,8,,"{'label': 'positive', 'score': 0.9999322891235352}",positive
dapat semangat baru kali transaksi dana ayo mulai hari,9,,"{'label': 'positive', 'score': 0.9999251365661621}",positive
serius tips mantul banget,4,,"{'label': 'positive', 'score': 0.9999427795410156}",positive
siap hadap hari energi baru transaksi gampang pakai dana,9,,"{'label': 'positive', 'score': 0.9810571670532227}",positive
terima kasih tips dana ewallet baik memang pernah mengecewain,9,,"{'label': 'positive', 'score': 0.9968940019607544}",positive
transaksi dana bikin hari lancar jaya,6,,"{'label': 'positive', 'score': 0.999955415725708}",positive
rasa aman deh berkat dana big thanks dana,8,,"{'label': 'positive', 'score': 0.9999455213546753}",positive
transaksi dana atas perlu repot keluar rumah,7,,"{'label': 'neutral', 'score': 0.9982342720031738}",neutral
bener bener works banget tips dana mantul dah poko,9,,"{'label': 'positive', 'score': 0.9999376535415649}",positive
alhamdulillah dana bikin transaksi pakai ribet sama sekali,8,,"{'label': 'negative', 'score': 0.9998881816864014}",negative
selamat tinggal jebak tipu terima kasih dana,7,,"{'label': 'negative', 'score': 0.9999192953109741}",negative
suka dana transaksi jadi cepat ribet,6,,"{'label': 'negative', 'score': 0.8985914587974548}",negative
kata way tipu big thanks dana,6,,"{'label': 'negative', 'score': 0.9998311996459961}",negative
aman aman transaksi dana bikin hati tenang,7,,"{'label': 'positive', 'score': 0.9999467134475708}",positive
cara hindar jebak tipu dana tuh emang top banget,9,,"{'label': 'positive', 'score': 0.9387612342834473}",positive
transaksi dana lancar jaya puas banget,6,,"{'label': 'positive', 'score': 0.9999542236328125}",positive
beneran guna banget tips dana memang andal,7,,"{'label': 'positive', 'score': 0.9998832941055298}",positive
maju terus dana transaksi aplikasi kalian bikin hidup gampang,9,,"{'label': 'positive', 'score': 0.9998522996902466}",positive
dana mantul banget buat tau trik tipu online,8,,"{'label': 'positive', 'score': 0.9997057318687439}",positive
perlu antri transaksi dana praktis banget,6,,"{'label': 'positive', 'score': 0.9999500513076782}",positive
asa aman tiap kali transakasi online karna tips dana,9,,"{'label': 'positive', 'score': 0.9921024441719055}",positive
mantap transaksi dana gampang kendala,5,,"{'label': 'positive', 'score': 0.9990379810333252}",positive
selalu ikut saran dana tips mantul,6,,"{'label': 'positive', 'score': 0.6554444432258606}",positive
neng banget transaksi dana aman aman,6,,"{'label': 'positive', 'score': 0.999930739402771}",positive
cara dana memang baik hindar tipu online,7,,"{'label': 'negative', 'score': 0.9996297359466553}",negative
luar biasa dana bikin transaksi jadi simpel,7,,"{'label': 'positive', 'score': 0.9999517202377319}",positive
tips dana buat percaya diri takut tipu pokok dana baik deh,11,,"{'label': 'positive', 'score': 0.9997879862785339}",positive
