clean_text,word_count,label,sent_raw,label_auto
min gopay later blokir padahal lunas tagih,7,,"{'label': 'negative', 'score': 0.9995194673538208}",negative
cdm sih min,3,,"{'label': 'negative', 'score': 0.9291132688522339}",negative
hallo min cek pls,4,,"{'label': 'neutral', 'score': 0.9998947381973267}",neutral
cek min,2,,"{'label': 'neutral', 'score': 0.999625563621521}",neutral
siang kak duh maaf jangan khawatir triva siap bantu kait kendala beli pulsa yuk hubung lalu whatsapp ketik ngobrol klik agen care kemudian pilih kartu tri digibox lain thanks ria,30,,"{'label': 'neutral', 'score': 0.9998753070831299}",neutral
kak,1,,"{'label': 'positive', 'score': 0.9993162155151367}",positive
halooooo cek kendala,3,,"{'label': 'neutral', 'score': 0.9998807907104492}",neutral
siang admin bagaimana caramembatalkan transaksi bayar parkir kondisi scan nyata layan parkir koneksi gopay transaksi laku,16,,"{'label': 'neutral', 'score': 0.6501479744911194}",neutral
sama kak padahal limit banyak pernah telat sekarang blokir,9,,"{'label': 'negative', 'score': 0.999901294708252}",negative
cust servicenya slow respon telp call center dpt jawab,9,,"{'label': 'negative', 'score': 0.9987044334411621}",negative
halo min kok sampe skrg tunggu tanya via balas tanya email sama telp aja gada jelas saldo kurang,18,,"{'label': 'negative', 'score': 0.9997013211250305}",negative
cek pls,2,,"{'label': 'neutral', 'score': 0.9989092350006104}",neutral
kamu udah rekrorat,3,,"{'label': 'neutral', 'score': 0.9779586791992188}",neutral
kak ter mohon maaf kena beli kuota kece sila hubung maya lalu livechat aplikasi axisnet web,16,,"{'label': 'neutral', 'score': 0.9999011754989624}",neutral
kalo tinggal dompet bayar pakai,5,,"{'label': 'neutral', 'score': 0.9998588562011719}",neutral
pagi min kemarin aku topup gopay customer via mbanking bri hari masuk min,13,,"{'label': 'neutral', 'score': 0.9998961687088013}",neutral
pagi min kemarin topup gopay lewat mbanking bri hari masuk saldo akun gojek,13,,"{'label': 'neutral', 'score': 0.9998983144760132}",neutral
cdm min,2,,"{'label': 'neutral', 'score': 0.9993341565132141}",neutral
halo min jam sore kemaren kok hasil transfer saldo udah kurang masuk rekening tunggu terus,15,,"{'label': 'neutral', 'score': 0.9997401833534241}",neutral
halo min cek dong,4,,"{'label': 'neutral', 'score': 0.9998942613601685}",neutral
ihh sama kesel banget aku make lho padahal bayar selalu lancar,11,,"{'label': 'negative', 'score': 0.9999173879623413}",negative
autodebet dompet anak bangsa tuh apa sih woy akun gojek udah gapernah dipake transaksi apa nomernya udah mati kok ttp tarik mulu duit atm aneh dong gmn,27,,"{'label': 'negative', 'score': 0.9999122619628906}",negative
cek min,2,,"{'label': 'neutral', 'score': 0.999625563621521}",neutral
prama promo prama promo min saldo gak balik balik udah hari lumayan gimana nih lamban banget nya,17,,"{'label': 'negative', 'score': 0.99982750415802}",negative
weh kalo gitu knapa cuma bilang gak penuh syarat gak jelas detail bagi mana gak penuh kriteria kan kan ngeselin yak,21,,"{'label': 'negative', 'score': 0.9999033212661743}",negative
wah kurang tau kalo panjang aku besok rektorat emang kakak luar pulau,12,,"{'label': 'negative', 'score': 0.9989444613456726}",negative
kak,1,,"{'label': 'positive', 'score': 0.9993162155151367}",positive
udah dibales kaa lapor gojeku suruh hubung uny,8,,"{'label': 'negative', 'score': 0.9995291233062744}",negative
udah chat blm kaa aku bikin lapor gojek tpi lama bgt live gitu aku chat uang blum bales kira kira besok panjang gak yaa akhir besok soal jdi tkut klo blm dpt pin mya,34,,"{'label': 'negative', 'score': 0.9998779296875}",negative
blm muncul kak kakak lewat,5,,"{'label': 'neutral', 'score': 0.9998817443847656}",neutral
gak ngefek udah tanya pusat bantu apps gak solusi cuma jawab autoreply tanya kata msh cek data lama responnya tanya malah gak respon gak beres csnya,26,,"{'label': 'negative', 'score': 0.9998946189880371}",negative
blokir kok heee,3,,"{'label': 'negative', 'score': 0.9998780488967896}",negative
min kindly check terima kasih,5,,"{'label': 'neutral', 'score': 0.999890923500061}",neutral
sama bangett respon chat nya pake bot deh kayak sampe sekarang blokir gak kak,14,,"{'label': 'negative', 'score': 0.9998660087585449}",negative
cekdm min,2,,"{'label': 'neutral', 'score': 0.9769573211669922}",neutral
kak kek know blokir meski aku rutin pake gopay gopay later buat transaksi aku udah bulan gak pake app gojek buat order gofood kok curiga yaaa,26,,"{'label': 'negative', 'score': 0.9999017715454102}",negative
sobat seabank mohon maaf perihal kendala kamu sila kirim tangkap layar bukti transaksi lengkap instagram seabank centang biru bantu kece lanjut mimin tunggu moga kendala segera selesai terima kasih,29,,"{'label': 'neutral', 'score': 0.9998880624771118}",neutral
get wel soon transfer juta nyangkut,6,,"{'label': 'negative', 'score': 0.9954193830490112}",negative
iya jawab ngeselin bgt template terus dipake apa kak didiemin gitu aja apa sering pake aplikasi gojek,17,,"{'label': 'negative', 'score': 0.9999150037765503}",negative
aneh kan padahal rutin pake gopay paylaternya kak,8,,"{'label': 'negative', 'score': 0.9998270869255066}",negative
email dibales barusan gak jelas banget alesannya kata gak penuh syarat padahal gopay paylaternya rutin guna,16,,"{'label': 'negative', 'score': 0.9998751878738403}",negative
kiwkiw cek dong,3,,"{'label': 'neutral', 'score': 0.9970362186431885}",neutral
info dong aku mau top apple ipad download app gopay trus add payment gopay minta install gojek utk transaksi smentara app gojek kan ipad tdk install,26,,"{'label': 'neutral', 'score': 0.9998636245727539}",neutral
perlu tahu aplikasi gopay transfer rek bank mana aja isi wallet apa aja kena biaya apa,16,,"{'label': 'neutral', 'score': 0.999734103679657}",neutral
udah pegang findaya sekarang mab multifinance anak bangsa gatau sosmednya apa,11,,"{'label': 'negative', 'score': 0.9970382452011108}",negative
apapula gopaylater kena blokir padahal selalu ontime bayar terang sih verifikasi data apose apose,14,,"{'label': 'negative', 'score': 0.9997517466545105}",negative
sungguh kecewa gopaylater blokir kata transaksi gue kurang buat gopaylater wkwkwk aneh padahal udah dri jaman kuliah pke gojek kbantu bgt sama gopaylater acik,24,,"{'label': 'negative', 'score': 0.9999160766601562}",negative
kalo opsi gopaylater emang gak liat kak kalo block pas milih metode bayar waktu mau transaksi aplikasi gojek misal order gofood liat tulis,23,,"{'label': 'neutral', 'score': 0.998957633972168}",neutral
coba klik gopaylater nya gak keterangn blokir nya,8,,"{'label': 'negative', 'score': 0.9806848764419556}",negative
gak jelas kak kena block kakak report liwat twitter aja ato email makasih belum kak,15,,"{'label': 'negative', 'score': 0.9998683929443359}",negative
buset gak jelas baat dah,5,,"{'label': 'negative', 'score': 0.999916672706604}",negative
monggo kak aku bayar gak pernah telat akhir limit malah naik signifikan lha tetau aja kena block kan kesel yak email support percuma malah queued doang,26,,"{'label': 'negative', 'score': 0.9999076128005981}",negative
gopaylater napa dah limit baru aja naik bayar gak pernah telat tau gak dipake sekali cek lanjut nyata kena block gak jelas whyyy,23,,"{'label': 'negative', 'score': 0.9999052286148071}",negative
maaf udah kak akhir soal ngalamin nih,7,,"{'label': 'neutral', 'score': 0.7569857239723206}",neutral
akhir sih gin suruh nyoba hari depan,7,,"{'label': 'neutral', 'score': 0.8983674049377441}",neutral
skrg blok,2,,"{'label': 'negative', 'score': 0.9985760450363159}",negative
udah hari kak udah coba bikin lapor pusat bantu gak ubah,11,,"{'label': 'neutral', 'score': 0.999113142490387}",neutral
dear admin udah buat lapor email respon perihal saldo gopay potong padahal transaksi token listrik batal merchant tindak lanjut jam,20,,"{'label': 'neutral', 'score': 0.999786913394928}",neutral
dear admin udah buat lapor email respon perihal saldo gopay potong padahal transaksi token listrik batal merchant tindak lanjut jam,20,,"{'label': 'neutral', 'score': 0.999786913394928}",neutral
engga,1,,"{'label': 'negative', 'score': 0.9997026324272156}",negative
udah kembang kak,3,,"{'label': 'positive', 'score': 0.9997286200523376}",positive
bru tau thank you info baaang untung tweetnya lewat,9,,"{'label': 'positive', 'score': 0.9368882775306702}",positive
sama nih semalem udah nanya pusat bantu jawab jelas cuman kek gitu kayak developer habis deploy gopaylater terus logicnya kacau,20,,"{'label': 'negative', 'score': 0.9999152421951294}",negative
admin cek,2,,"{'label': 'neutral', 'score': 0.999854564666748}",neutral
jarang pake gopay gatau fitur apa aja trma ksh info,10,,"{'label': 'neutral', 'score': 0.9992764592170715}",neutral
aku selalu bayar pulsa bayar bpjs tagih listrik pake gopay terus,11,,"{'label': 'neutral', 'score': 0.9998804330825806}",neutral
baru tau beli situ,4,,"{'label': 'neutral', 'score': 0.9998236298561096}",neutral
kak sama nih kasus tiba aja pakai sama sekali,9,,"{'label': 'negative', 'score': 0.9505319595336914}",negative
halo kak cek kendala guna gopaylater,6,,"{'label': 'neutral', 'score': 0.9998998641967773}",neutral
iyaa makin sini makin mahal mas aktif cuma duabulan,9,,"{'label': 'negative', 'score': 0.9998964071273804}",negative
nyata gopay thank you kak,5,,"{'label': 'neutral', 'score': 0.9927017688751221}",neutral
wah mksh ners info baru tahu info,7,,"{'label': 'neutral', 'score': 0.6400793790817261}",neutral
wahh murah nih yah,4,,"{'label': 'positive', 'score': 0.9999532699584961}",positive
murah banget,2,,"{'label': 'positive', 'score': 0.9999573230743408}",positive
lumayan banget promonya,3,,"{'label': 'positive', 'score': 0.999947190284729}",positive
lumayan pke gopay klo gitu,5,,"{'label': 'neutral', 'score': 0.9952327609062195}",neutral
min bayar ukt uny kok muncul pin muncul,8,,"{'label': 'neutral', 'score': 0.9963022470474243}",neutral
halo aku beli paket bima saldo udah potong paket masuk gimana,11,,"{'label': 'neutral', 'score': 0.9956039190292358}",neutral
masalah samaaaa kak nitip sendal deh kalo udah info buka blokir,11,,"{'label': 'negative', 'score': 0.9996602535247803}",negative
haloo min cek yaa nomer hubung keluh tanya customer,9,,"{'label': 'neutral', 'score': 0.9998993873596191}",neutral
bangsatttttt gua puterin mulu hari gabisa apa langsung balikin aja duit kan cek transaksi org saldo gopay tabuangan ilang gopay aplikasi kalian semdiri capekkk nunggu uda ber hari hari,29,,"{'label': 'negative', 'score': 0.9999141693115234}",negative
kak kek bijak baru gabisa combo layan plus sama voucher kek tokopedia combo gratis ongkir sama voicher,17,,"{'label': 'negative', 'score': 0.9384275078773499}",negative
barusan aduin suruh nunbgu mulu mana tbtb email masuk kata saldo uda nyata kosong emng anj,16,,"{'label': 'negative', 'score': 0.9999151229858398}",negative
sama hari saldo mana uang usaha,6,,"{'label': 'neutral', 'score': 0.9904631972312927}",neutral
min baca udah nyerahin bukti transaksi tunggu hari kerja saldo balik,11,,"{'label': 'negative', 'score': 0.999891996383667}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
min cek dong,3,,"{'label': 'neutral', 'score': 0.9998573064804077}",neutral
senasip bang pdhl pernah nunggak satu hari kira knp,9,,"{'label': 'negative', 'score': 0.9996479749679565}",negative
admin mohon cek,3,,"{'label': 'neutral', 'score': 0.9998875856399536}",neutral
mimin mohon cek yaa tiba tiba kode otp findaya min,10,,"{'label': 'neutral', 'score': 0.9998974800109863}",neutral
pas top saldo gopay langsung potong buat tagih tagih apa coba laku transaksi apa kembali gopay min,17,,"{'label': 'negative', 'score': 0.998710036277771}",negative
emang kan sayang duit kalo masuk,6,,"{'label': 'positive', 'score': 0.9664533138275146}",positive
nyebelin jirr mana flazz minimal ajg,6,,"{'label': 'negative', 'score': 0.9998102784156799}",negative
lah knpa kurang percaya kalo langsung halte,7,,"{'label': 'negative', 'score': 0.9997972846031189}",negative
kok isi flazz tokped bayar lewat gopay flazz nya gabisa diupdate saldo saldo tambah tpi duit gopaynya kurang sering banget kaya gin,22,,"{'label': 'negative', 'score': 0.9998878240585327}",negative
respon kak udah hari masuk saldo,6,,"{'label': 'neutral', 'score': 0.9998694658279419}",neutral
kak maaf buat kamu tunggu harap hati hati akun mengatasnamakan dana jangan ikan pin kode otp kamu orang keluh aplikasi dana kamu hubung asisten digital ana aplikasi dana kamu thanks,30,,"{'label': 'negative', 'score': 0.9983591437339783}",negative
kak harap hati modus tipu jadi jangan pernah beri kode otp pin transfer uang orang kenal mengatasnamakan dana pasti terima informasi akun resmi dana centang biru kak thanks,28,,"{'label': 'negative', 'score': 0.9996440410614014}",negative
cek min mau laporin akun tipu,6,,"{'label': 'negative', 'score': 0.9999030828475952}",negative
nomor atas beberapa daftar wallet nih prevent dongs sama jangan sampe korban mohon pihak polisi bantu,16,,"{'label': 'negative', 'score': 0.9997873902320862}",negative
cdm kak,2,,"{'label': 'neutral', 'score': 0.9995502829551697}",neutral
halo limit gopaylater nambah terus tiap bulan tuju guna dulu cuma sekarang jadi cara reduce nya gimana balik limit dulu,20,,"{'label': 'neutral', 'score': 0.9129281044006348}",neutral
sama kak punya udah,4,,"{'label': 'neutral', 'score': 0.9997660517692566}",neutral
merugikannnn,1,,"{'label': 'negative', 'score': 0.9999170303344727}",negative
rugikannnn tunggu hari saldo kembalikannnnnn,5,,"{'label': 'negative', 'score': 0.999904990196228}",negative
emang gaberes gopay anj nunggu hari balik saldo gua,9,,"{'label': 'negative', 'score': 0.9997186064720154}",negative
kerja beres jam tunggu saldo balik rugi,7,,"{'label': 'negative', 'score': 0.9921173453330994}",negative
misal mau beli baramg dgn paylater rencana bayar nya penuh cicil hari brp bayar penuh waktu beli amp brp bunga,20,,"{'label': 'neutral', 'score': 0.9998887777328491}",neutral
punya keluh nih mohon direply,5,,"{'label': 'negative', 'score': 0.9998306035995483}",negative
halo sahabat mohon maaf atas ketidaknyamanannya kirim pesan lalu mohon sedia informasi kendala alami lalu informasi pasti sahabat interaksi akun resmi bank,22,,"{'label': 'neutral', 'score': 0.9998910427093506}",neutral
min cdm min,3,,"{'label': 'neutral', 'score': 0.9998096823692322}",neutral
belah nama akun bukan foto profil lalu whatsapp official bank mandiri centang hijau moga masalah sahabat segera selesai tks sisil,20,,"{'label': 'neutral', 'score': 0.999863862991333}",neutral
halo sahabat turut prihatin atas kendala alami perihal tersbeut informasi lalu mohon pasti sahabat interaksi akun resmi bank mandiri centang emas verified,22,,"{'label': 'neutral', 'score': 0.9998947381973267}",neutral
min kok udah top gopay saldo beranda udah pesan gojek bayar gopay saldo,13,,"{'label': 'neutral', 'score': 0.9998388290405273}",neutral
min topup gopay dana tambah status pindah gopay gopay tabung batal dana masuk bisa pakai jadi dong min,18,,"{'label': 'neutral', 'score': 0.727892279624939}",neutral
halo admin cek,3,,"{'label': 'neutral', 'score': 0.9998905658721924}",neutral
permisi admin guna gopay baru upgrade apa gopay upgrade transfer bca,11,,"{'label': 'neutral', 'score': 0.9998927116394043}",neutral
hallo punya masalah nih topup mohon cerah,7,,"{'label': 'neutral', 'score': 0.9997828602790833}",neutral
buzzer semua njir,3,,"{'label': 'negative', 'score': 0.9998975992202759}",negative
cek dul,2,,"{'label': 'neutral', 'score': 0.9984121322631836}",neutral
ikan fitur hapus akun gopay tabung sampah bgt woi gapernah lansung masuk hambat bgt,14,,"{'label': 'negative', 'score': 0.9999203681945801}",negative
min saldo blm masuk dong udah hubung pihak seabank kata transfer gopay,12,,"{'label': 'neutral', 'score': 0.9883089065551758}",neutral
sung chat apk nya aja kak keburu gopaylaternya jatuh tenpo,10,,"{'label': 'negative', 'score': 0.994085431098938}",negative
coba langsung pusat bantu nya biar semua masalah cepat,9,,"{'label': 'neutral', 'score': 0.9997488856315613}",neutral
coba langsung kontak pusat bantu biar semua masalah selesai,9,,"{'label': 'neutral', 'score': 0.9998902082443237}",neutral
kacau transaksi pake malah nyangkut,5,,"{'label': 'negative', 'score': 0.999919056892395}",negative
gopay upgrade apa transfer semua bank,6,,"{'label': 'neutral', 'score': 0.9998805522918701}",neutral
halo min kok gopaylater aku pakai buat payment tokopedia eror knp,11,,"{'label': 'negative', 'score': 0.998221218585968}",negative
sistem cicil pakai gopaylater pakai akun tenor bulan bulan terus salah cara mesan,13,,"{'label': 'neutral', 'score': 0.9922773838043213}",neutral
min cek pls,3,,"{'label': 'neutral', 'score': 0.9998788833618164}",neutral
save saldo tiba ilang jelas walaupun cuma sedikit bikin was mau top saldo,13,,"{'label': 'negative', 'score': 0.9999173879623413}",negative
sama awal bulan ampe sekarang udah lapor lewat aplikasi sama jawab template sebab nya kasih sebab umum hmm terus akhir suruh nunggu hari gimana kak,25,,"{'label': 'negative', 'score': 0.9993001222610474}",negative
saldo skrg,2,,"{'label': 'negative', 'score': 0.9976295232772827}",negative
cekk minn,2,,"{'label': 'negative', 'score': 0.9997605681419373}",negative
cek dong,2,,"{'label': 'neutral', 'score': 0.997416615486145}",neutral
hajar bleh,2,,"{'label': 'negative', 'score': 0.9999035596847534}",negative
masa cuman lihat aja chat,5,,"{'label': 'negative', 'score': 0.9742339253425598}",negative
balikin saldo,2,,"{'label': 'negative', 'score': 0.9987615346908569}",negative
sama balik kak,3,,"{'label': 'positive', 'score': 0.9997830986976624}",positive
salod potong gagal transaksi gmn iini,6,,"{'label': 'negative', 'score': 0.9998792409896851}",negative
balikin saldo gua anjing,4,,"{'label': 'negative', 'score': 0.9999185800552368}",negative
gaa respon apapa pihak gopay,5,,"{'label': 'negative', 'score': 0.9998700618743896}",negative
saldo gua hilang,3,,"{'label': 'negative', 'score': 0.9998927116394043}",negative
halo transaksi gagal saldo kurang,5,,"{'label': 'negative', 'score': 0.978611171245575}",negative
gimana aku top kok gamasuk mana akhir bulan duit udah dikit malah ilang hadehhh pdhl biasa gak gin loh temenku ampe blg ikhlasin ikhlas udh ngirit gue nih,28,,"{'label': 'negative', 'score': 0.9998623132705688}",negative
bayar tokopedia pakai gopay tabung jago error,7,,"{'label': 'negative', 'score': 0.9998929500579834}",negative
cek dongg min plsss,4,,"{'label': 'negative', 'score': 0.9916553497314453}",negative
gopay kecewa kirim dana jumat akun temen sampe skrg dana blm nyampe tuju betul transaksi hasil dana ntah lapor malah dminta terima lapor pdahal option kirim lapor ajg memang,29,,"{'label': 'negative', 'score': 0.9999128580093384}",negative
gedor aku pake mau beli kuota paket udah sekarat,9,,"{'label': 'negative', 'score': 0.9999178647994995}",negative
laku bayar tokopedia gopay,4,,"{'label': 'neutral', 'score': 0.825324296951294}",neutral
cek min urusanya gimana,4,,"{'label': 'negative', 'score': 0.999637246131897}",negative
apa orang pernah ngalamin sama susah kalau robot semua adayang kasih jelas sebab akhir ulang terus capek lama,18,,"{'label': 'negative', 'score': 0.9999171495437622}",negative
min serius susah bulan nyoba transaksi bayar pake gopay later gagal akibat gopay later nya blokir bulan bulan turut turut coba nanya bales jelas tokopedia mab gojek semua sama,29,,"{'label': 'negative', 'score': 0.9997571110725403}",negative
mau tanya gopay later blokir,5,,"{'label': 'neutral', 'score': 0.9998676776885986}",neutral
dah puluh nya ganti mulu nyelesaiin masalah kau tengok lah mampu kau blokir saldo nya lacak saldo bah,18,,"{'label': 'negative', 'score': 0.9999035596847534}",negative
hati hati tokopedia gopay kata aman kecewa tanggung jawab guna,10,,"{'label': 'negative', 'score': 0.9992191791534424}",negative
tanya lewat chat gak sih kak,6,,"{'label': 'neutral', 'score': 0.9993776679039001}",neutral
jadi gak nyaman kak kendala sedang bantu follow tim kait tunggu konfirmasi lanjut via makasih dero,16,,"{'label': 'negative', 'score': 0.9999090433120728}",negative
paket combo nih dua telkomsel suruh hubungin pihak gopay pihak gopay suruh hubungin pihak telkomsel,15,,"{'label': 'neutral', 'score': 0.9998182654380798}",neutral
ribet nih pisah pisah gopay tabung sama gopay saldo mau transaksi jadi gak cukup kan,15,,"{'label': 'negative', 'score': 0.9998859167098999}",negative
transaksi gopay seabank terang gopay hasil seabank masuk lah min,10,,"{'label': 'neutral', 'score': 0.9998875856399536}",neutral
min pake gopay rekening masuk saldo potong status hasil gmn min tanggap nyaa banyak komplem kembali uang uang setor,19,,"{'label': 'negative', 'score': 0.9997580647468567}",negative
sama status udah hasil masuk rekening gmn,7,,"{'label': 'neutral', 'score': 0.5002017021179199}",neutral
min cek,2,,"{'label': 'neutral', 'score': 0.9998304843902588}",neutral
bohong guys bom,3,,"{'label': 'negative', 'score': 0.9999182224273682}",negative
jovan bantu cepat balesan nya mohon tunggu jovan,8,,"{'label': 'neutral', 'score': 0.9998778104782104}",neutral
boong guys bom dibales bales tuh sama udah jam,9,,"{'label': 'negative', 'score': 0.9999188184738159}",negative
wkwk sama kek gua,4,,"{'label': 'negative', 'score': 0.9783769845962524}",negative
hallo min laku transaksi nomor gopay aktif nomor lama aku gidak dapat otp gopay tindak apa tanggap terima kasih,19,,"{'label': 'neutral', 'score': 0.9996154308319092}",neutral
iya tunggu sebentar kak agi nya segera dibales dita,9,,"{'label': 'neutral', 'score': 0.9998793601989746}",neutral
tenang kak agi yuk konfirmasi bantu follow makasih sabil,9,,"{'label': 'neutral', 'score': 0.9998981952667236}",neutral
sini aja lah biar semua orang tau,7,,"{'label': 'neutral', 'score': 0.9960267543792725}",neutral
aduh tiket udh diclose kak agi yuk konfirmasi dmnya biar bantu cek hasil lapor makasih sakia,16,,"{'label': 'neutral', 'score': 0.9998829364776611}",neutral
maksud apa paket direfund tiket diclose gin aja punya warung tanggap sama sekali,13,,"{'label': 'negative', 'score': 0.9755582809448242}",negative
@gopayindonesia Saya dm ya,4,,"{'label': 'neutral', 'score': 0.9998902082443237}",neutral
skrg klo pake gopayletter udh gabisa pake qris kak,9,,"{'label': 'neutral', 'score': 0.9997945427894592}",neutral
mjb kayak gopaylater emang gabisa buat bayar qris deh,9,,"{'label': 'negative', 'score': 0.9885048270225525}",negative
bantu jawab kalau gak salah sekarang bayar qris dah gak pake gopay later deh kak,15,,"{'label': 'neutral', 'score': 0.7897620797157288}",neutral
maap jbjb kak tau aku gopay emang gabisa pake qris deh huhu emang sayang bangett,15,,"{'label': 'negative', 'score': 0.9099960327148438}",negative
tahu sih kayak udah gabisa bayar qris pke gopaylater gitu,10,,"{'label': 'negative', 'score': 0.9924229979515076}",negative
gopay emamg mudah hidup kak,5,,"{'label': 'positive', 'score': 0.9998695850372314}",positive
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
langsung tembak aplikasi playstore kalau bayar lewat,7,,"{'label': 'neutral', 'score': 0.9730454087257385}",neutral
bukan setting playstore,3,,"{'label': 'neutral', 'score': 0.9997052550315857}",neutral
upgrade gopay plus nomor email djuancux com upgrade gopay plus selalu gagal tolak ktp baharu sesuai minta jadi hampir satu tahun,21,,"{'label': 'negative', 'score': 0.9990737438201904}",negative
kocak app settingan autodebet kaga apps tiba bayar semua layan kali modal riwayat transaksi langsung mutusin sendiri lanjut bos beberapa layan pakai makanya gue lakuin bayar bulan ehh main potong,30,,"{'label': 'negative', 'score': 0.9998762607574463}",negative
pernah setting autodebet gopay dicariin settingannya tiba tiba uda bayar otomatis aja canva ahh tae lahh kocak app,18,,"{'label': 'negative', 'score': 0.9987953901290894}",negative
gimana deh sms tiket udah diclose mau cek mytelkomsel terus dilogout malah login cek lewat malah suruh cek mytelkomsel mau complain feedback formnya disubmit payah banget nanganin customer experiencenya,29,,"{'label': 'negative', 'score': 0.9999154806137085}",negative
aduh sumpah keren bgt gopay punya aplikasi sendiri,8,,"{'label': 'positive', 'score': 0.9999369382858276}",positive
lhukk kok gede nih dikon pulsa gopay,7,,"{'label': 'negative', 'score': 0.9998968839645386}",negative
loh beneran kerja maling auto ilang karna pulsa gopay murah,10,,"{'label': 'negative', 'score': 0.9998478889465332}",negative
murah banget loh,3,,"{'label': 'positive', 'score': 0.9999561309814453}",positive
aku kalau mau tipu gjd gara milih beli buat gue sendiri,11,,"{'label': 'negative', 'score': 0.9998806715011597}",negative
wahh asli murah sih diskon banyak banget,7,,"{'label': 'positive', 'score': 0.9999386072158813}",positive
responnya,1,,"{'label': 'positive', 'score': 0.9999419450759888}",positive
min gaada gopay suwit kaya dulu,6,,"{'label': 'negative', 'score': 0.9986891150474548}",negative
halo admin bantu dong aku udah bayar tagih gopaylater muncul tagih biasa hari jatuh tempo mau kena biaya denda bayar jatuh tempo bantu,23,,"{'label': 'neutral', 'score': 0.9920327663421631}",neutral
halo admin bantu dong aku udah bayar tagih gopaylater muncul tagih biasa,12,,"{'label': 'neutral', 'score': 0.9995720982551575}",neutral
halaman bantu aplikasi bantu sama sekali formalitas,7,,"{'label': 'negative', 'score': 0.7438443303108215}",negative
min punya masalah sama nih telepon sibuk terus,8,,"{'label': 'negative', 'score': 0.9999045133590698}",negative
kuota internet satu bulan,4,,"{'label': 'neutral', 'score': 0.9996001124382019}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
bom diapainnn biar bisaaa,4,,"{'label': 'negative', 'score': 0.9809251427650452}",negative
halo admin minta dong transfer batal gapapa,7,,"{'label': 'negative', 'score': 0.997150719165802}",negative
udah reportproblem nyata asa gapernah pake apple marah gopay karna diiyain sih pake izin dulu,15,,"{'label': 'negative', 'score': 0.9997758269309998}",negative
mood jelek banget tai hari gegara,6,,"{'label': 'negative', 'score': 0.9999227523803711}",negative
lama banget bales nya payah layan,6,,"{'label': 'negative', 'score': 0.9999191761016846}",negative
sama kak emg bgst gopay,5,,"{'label': 'neutral', 'score': 0.8807297348976135}",neutral
kok gopaylater blokir tulis min pdhal pernah telat bayar,9,,"{'label': 'negative', 'score': 0.9934281706809998}",negative
kalian error langgan bayar denda gin,6,,"{'label': 'negative', 'score': 0.9999203681945801}",negative
gak bayar gopay later denda niih,6,,"{'label': 'negative', 'score': 0.999901294708252}",negative
halo gabisa upgrade data ktp pakai adik buat upgrade akun gopay henti gopay plus adik,15,,"{'label': 'neutral', 'score': 0.9999008178710938}",neutral
duit gopay nyangkut awan,4,,"{'label': 'negative', 'score': 0.9999018907546997}",negative
sih udah hampir hari gin terus,6,,"{'label': 'negative', 'score': 0.9887520670890808}",negative
cek min,2,,"{'label': 'neutral', 'score': 0.999625563621521}",neutral
gopay transaksi sendiri tinggal tidur ilang,6,,"{'label': 'negative', 'score': 0.9998987913131714}",negative
siang min barusan beli voucher game terima kode bantu,9,,"{'label': 'neutral', 'score': 0.9998992681503296}",neutral
ilmu ikhlas mahal,3,,"{'label': 'negative', 'score': 0.9998821020126343}",negative
beli token via pas bayar langsung angus aja gak jelas nomor transaction gak mau lapor gak bagaimana,17,,"{'label': 'negative', 'score': 0.9999130964279175}",negative
halo udah blm respon uang stuck sistem mau gopay bank,10,,"{'label': 'negative', 'score': 0.9488515853881836}",negative
blokir coba admin gopay suruh cek bulan maret hari cek blokir padahal bayar pernah telat,15,,"{'label': 'neutral', 'score': 0.7982417941093445}",neutral
min coba cek,3,,"{'label': 'neutral', 'score': 0.9998852014541626}",neutral
halo min kok gopaylater tiba tiba blokir padahal bayar tepat waktu,11,,"{'label': 'neutral', 'score': 0.9994176626205444}",neutral
min cek yaa mohon bantu,5,,"{'label': 'neutral', 'score': 0.9998958110809326}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
min cek dong,3,,"{'label': 'neutral', 'score': 0.9998573064804077}",neutral
gak bayar gopaylater nih miin error kena denda deeehh,9,,"{'label': 'negative', 'score': 0.9999136924743652}",negative
mengatasnamakan kirim msg nominal sesuai mohon tindak,7,,"{'label': 'neutral', 'score': 0.9998468160629272}",neutral
cek min terimakasih,3,,"{'label': 'neutral', 'score': 0.9998620748519897}",neutral
hai kak maaf buat nyaman yuk lanjut email tanya com lampir tangkap layar kendala nomor ponsel email daftar bantu kendala kamu lanjut,22,,"{'label': 'neutral', 'score': 0.9998644590377808}",neutral
cekkkk dmmm,2,,"{'label': 'neutral', 'score': 0.9874611496925354}",neutral
dong masa tiba tiba gopaylater gue blokir padahal kmren siang dipake maksud apa coba,14,,"{'label': 'negative', 'score': 0.9997803568840027}",negative
cek min bantu tks,4,,"{'label': 'neutral', 'score': 0.999886155128479}",neutral
cuy gimana pending mulu asuuu,5,,"{'label': 'negative', 'score': 0.9999114274978638}",negative
gak bca kapan baik sistem,5,,"{'label': 'negative', 'score': 0.9995180368423462}",negative
