clean_text,word_count,label,sent_raw,label_auto
dah aman cuy rajin cek ulang gara gara dana,9,,"{'label': 'neutral', 'score': 0.9998383522033691}",neutral
gue demen banget nih fitur tagih lengkap pol,8,,"{'label': 'positive', 'score': 0.9637435674667358}",positive
phishing emang ngeselin cuy makanya cek ulang biar aman aja,10,,"{'label': 'negative', 'score': 0.9998867511749268}",negative
nyaman banget sih bayar apa aja tinggal klik doang,9,,"{'label': 'positive', 'score': 0.9993245601654053}",positive
terima kasih dana udah bikin gue makin hati hati cek ulang,11,,"{'label': 'positive', 'score': 0.9997456669807434}",positive
kabel udah pernah telat nih bre,6,,"{'label': 'negative', 'score': 0.999895453453064}",negative
error mau verif gagal terus min,6,,"{'label': 'negative', 'score': 0.9998757839202881}",negative
love jadi pernah tau kalo nipu,6,,"{'label': 'negative', 'score': 0.9860327839851379}",negative
knp menu dana cicil apk dana sdh update aplikasi ttp,10,,"{'label': 'neutral', 'score': 0.9998844861984253}",neutral
top banget konten edukasi jelas,5,,"{'label': 'positive', 'score': 0.9966772794723511}",positive
suka dana selalu peduli user,5,,"{'label': 'positive', 'score': 0.9993976354598999}",positive
aman aman aja berkat edukasi,5,,"{'label': 'positive', 'score': 0.9999061822891235}",positive
terima kasih dana udah ingetin,5,,"{'label': 'positive', 'score': 0.9990262985229492}",positive
mantap banget dapet edukasi gin,5,,"{'label': 'positive', 'score': 0.9999550580978394}",positive
big thanks info bikin tenang,5,,"{'label': 'positive', 'score': 0.9999498128890991}",positive
aman hindar link phising,4,,"{'label': 'negative', 'score': 0.9998321533203125}",negative
suka bgt gak was was,5,,"{'label': 'positive', 'score': 0.9999420642852783}",positive
gak khawatir deh mantap,4,,"{'label': 'positive', 'score': 0.9999591112136841}",positive
gak heran klo edukasi baik dana,6,,"{'label': 'positive', 'score': 0.9987990856170654}",positive
aku sngat senang skali dgn dana mantul,7,,"{'label': 'positive', 'score': 0.9999498128890991}",positive
biar krban share mantap,4,,"{'label': 'positive', 'score': 0.9999548196792603}",positive
maju terus dana utk ngsh edukasi,6,,"{'label': 'positive', 'score': 0.9998816251754761}",positive
keren baik dana,3,,"{'label': 'positive', 'score': 0.9999537467956543}",positive
aku bntu share nih edukasi,5,,"{'label': 'neutral', 'score': 0.9975040555000305}",neutral
wajib tau mantap,3,,"{'label': 'positive', 'score': 0.9999583959579468}",positive
alhamdulillah syukur stlah tau,4,,"{'label': 'positive', 'score': 0.9999125003814697}",positive
slalu andal utk kta,4,,"{'label': 'positive', 'score': 0.999908447265625}",positive
top banget dana edukasi,4,,"{'label': 'positive', 'score': 0.9999531507492065}",positive
brkat dana kta aman bgt,5,,"{'label': 'positive', 'score': 0.9999396800994873}",positive
makin canggih makin gampang big thanks dana,7,,"{'label': 'positive', 'score': 0.6917950510978699}",positive
andal bgt dana buat semua pembyaran,6,,"{'label': 'positive', 'score': 0.9999104738235474}",positive
tagih kendala fitur dana,4,,"{'label': 'negative', 'score': 0.9966644644737244}",negative
apa tagih kan bsa pke dana aman,7,,"{'label': 'negative', 'score': 0.9792937636375427}",negative
buat hdupku aman aman aja,5,,"{'label': 'positive', 'score': 0.9998699426651001}",positive
big thanks dana taghan air beres kejap,7,,"{'label': 'neutral', 'score': 0.9991756081581116}",neutral
sngat sngat luar biasa skali dana,6,,"{'label': 'positive', 'score': 0.9997581839561462}",positive
worth utk byar tagih pke dana mantul,7,,"{'label': 'positive', 'score': 0.9987024068832397}",positive
baik pkai fitur tagih,4,,"{'label': 'neutral', 'score': 0.9940556287765503}",neutral
fitur tagih sngat membntu,4,,"{'label': 'negative', 'score': 0.9893506169319153}",negative
pahlawan utk ursan tagih dana,5,,"{'label': 'neutral', 'score': 0.9979281425476074}",neutral
aman bgt pke dana alhamdulillah,5,,"{'label': 'positive', 'score': 0.9999229907989502}",positive
dana bkin taghan aman,4,,"{'label': 'negative', 'score': 0.5312696099281311}",negative
hitung detik byar taghan via dana the best,8,,"{'label': 'neutral', 'score': 0.9997249245643616}",neutral
dana solusi cepet byar taghan mantap,6,,"{'label': 'positive', 'score': 0.9999518394470215}",positive
app aja semua taghan beres makasih dana,7,,"{'label': 'neutral', 'score': 0.9237513542175293}",neutral
antri taghan air via dana mantul,6,,"{'label': 'neutral', 'score': 0.9998676776885986}",neutral
taghan air listrik gampang bgt via dana mantap,8,,"{'label': 'positive', 'score': 0.9999313354492188}",positive
dana selamat bgt luar biasa,5,,"{'label': 'positive', 'score': 0.9999431371688843}",positive
baru kali byar taghan mudah bigt thanks dana,8,,"{'label': 'neutral', 'score': 0.9995236396789551}",neutral
taghan beres cepet semua krn dana mantap,7,,"{'label': 'positive', 'score': 0.9999496936798096}",positive
makasih dana taghan beban rumah mantap,6,,"{'label': 'positive', 'score': 0.9999462366104126}",positive
suka bgt pake dana semua taghan udah beres,8,,"{'label': 'positive', 'score': 0.9999433755874634}",positive
dana bkin praktis luar biasa,5,,"{'label': 'positive', 'score': 0.9999382495880127}",positive
byar taghan masalah dana siap bantu banget,7,,"{'label': 'neutral', 'score': 0.5042237043380737}",neutral
dana cara cerdas urus taghan repot amp,7,,"{'label': 'negative', 'score': 0.9498351812362671}",negative
kendala,1,,"{'label': 'negative', 'score': 0.999886155128479}",negative
terima kasih dana udah mudah urus taghan,7,,"{'label': 'positive', 'score': 0.9998651742935181}",positive
taghan cukup pakai dana cepet amp,6,,"{'label': 'negative', 'score': 0.9988403916358948}",negative
perlu antri dana bkin semua mudah,6,,"{'label': 'positive', 'score': 0.9998586177825928}",positive
dana mudahin hidup nyaman,4,,"{'label': 'positive', 'score': 0.9999128580093384}",positive
byar taghan ribet dana juara khawatir,6,,"{'label': 'negative', 'score': 0.999900221824646}",negative
dana solusi cepet buat semua taghan baik,7,,"{'label': 'positive', 'score': 0.9999442100524902}",positive
mudah byar taghan via dana luv the best,8,,"{'label': 'positive', 'score': 0.9997965693473816}",positive
big thanks dana byar taghan skrg stres,7,,"{'label': 'negative', 'score': 0.9997888207435608}",negative
dana bkin hidup praktis byar taghan cepet amp,8,,"{'label': 'negative', 'score': 0.9987842440605164}",negative
byar taghan mudah pke dana bantu bgt,7,,"{'label': 'positive', 'score': 0.997980535030365}",positive
gmna min,2,,"{'label': 'negative', 'score': 0.9993366599082947}",negative
wajib panjang umur cie pernah nimbrung sama zauzy fikhacumlaudegolf kha apadah cewe matre sekarang mah sistem izin entut,18,,"{'label': 'negative', 'score': 0.9998239874839783}",negative
semangat klo liat konten edukatif gni,6,,"{'label': 'positive', 'score': 0.9999359846115112}",positive
maju terus dana edukasi digital keren,6,,"{'label': 'positive', 'score': 0.9999507665634155}",positive
terima kasih dana kasih cerah,5,,"{'label': 'positive', 'score': 0.9999383687973022}",positive
suka dana deh slalu kasih edukais,6,,"{'label': 'positive', 'score': 0.9999319314956665}",positive
wow baru tau modus kek gin makasih min,8,,"{'label': 'negative', 'score': 0.9996458292007446}",negative
promo tpi edukasi gin penting bgt,6,,"{'label': 'positive', 'score': 0.9997648596763611}",positive
top banget info penting nih,5,,"{'label': 'positive', 'score': 0.9998500347137451}",positive
setia pakai dana kana aman dana slalu update,8,,"{'label': 'positive', 'score': 0.9998387098312378}",positive
mantap edukasi min mkin hati,5,,"{'label': 'positive', 'score': 0.9999446868896484}",positive
slalu semangat min edukasi,4,,"{'label': 'positive', 'score': 0.9999420642852783}",positive
udah bedain mana link asli sama palsu,7,,"{'label': 'negative', 'score': 0.9998950958251953}",negative
gak was was dah tau cara lindungin akun,8,,"{'label': 'negative', 'score': 0.9988877177238464}",negative
alhamdulillah makin ngerti soal phising,5,,"{'label': 'negative', 'score': 0.8745073080062866}",negative
lancar jaya trus edukasi min,5,,"{'label': 'positive', 'score': 0.9999033212661743}",positive
udah beres cek konten paham,5,,"{'label': 'neutral', 'score': 0.9990729093551636}",neutral
aman aja sih asal sebar dana diri,7,,"{'label': 'negative', 'score': 0.9998196959495544}",negative
data diri baik baik aja akun aman aja,8,,"{'label': 'negative', 'score': 0.9994294047355652}",negative
dpet tips amp,3,,"{'label': 'negative', 'score': 0.8782979846000671}",negative
seru beneran mantap edukasi dana tuh,6,,"{'label': 'positive', 'score': 0.9999493360519409}",positive
manfaat bgt big thanks dana kuuu,6,,"{'label': 'positive', 'score': 0.999947190284729}",positive
kalem min kendala mah sama modus begini,7,,"{'label': 'negative', 'score': 0.9998888969421387}",negative
tips bkin nyaman buat jaga akun nih,7,,"{'label': 'positive', 'score': 0.9999009370803833}",positive
maju terus dana fitur baik,5,,"{'label': 'positive', 'score': 0.9998224377632141}",positive
kapan bayar tagih pake dana luar biasa gampang,8,,"{'label': 'neutral', 'score': 0.7238622307777405}",neutral
fitur dana emang mantap,4,,"{'label': 'positive', 'score': 0.9999566078186035}",positive
sih fitur mantul banget,4,,"{'label': 'positive', 'score': 0.9999418258666992}",positive
dana baik soal teransaksi mantap,5,,"{'label': 'positive', 'score': 0.9999449253082275}",positive
keren fiturnya seru bet dah bayar tagih simpel,8,,"{'label': 'positive', 'score': 0.9999526739120483}",positive
alhamdulillah fitur tagih dana bantu,5,,"{'label': 'neutral', 'score': 0.9975029826164246}",neutral
selalu memdudahkan guna emang wallet baik,6,,"{'label': 'positive', 'score': 0.9995514750480652}",positive
bayar tagih simpel banget terima kasih dana,7,,"{'label': 'positive', 'score': 0.9997089505195618}",positive
jadi lancar jayabayar,3,,"{'label': 'positive', 'score': 0.9999513626098633}",positive
bayar aman aman aja mantap dana,6,,"{'label': 'positive', 'score': 0.9999426603317261}",positive
tagiahan baik baik aja berkat dana,6,,"{'label': 'positive', 'score': 0.9997586607933044}",positive
gak nyesel pilih dana fitur tagih canggih,7,,"{'label': 'positive', 'score': 0.9998880624771118}",positive
berkat firur dana gua gak was was lgi buat bayar tagih,11,,"{'label': 'negative', 'score': 0.9956225752830505}",negative
kejar setor pake dana mantap,5,,"{'label': 'positive', 'score': 0.9999501705169678}",positive
jadi gak khawatir telat bayar tagih hihihi,7,,"{'label': 'positive', 'score': 0.9998138546943665}",positive
cara kenya mudah banget setor top banget min,8,,"{'label': 'positive', 'score': 0.9999514818191528}",positive
big thanks dana mudah urus taghan,6,,"{'label': 'positive', 'score': 0.9996613264083862}",positive
aman aja cuyyy ngaruh modus gituan ama,7,,"{'label': 'negative', 'score': 0.9998960494995117}",negative
udah masuk otak min biar waspada,6,,"{'label': 'negative', 'score': 0.9975563287734985}",negative
keren min mantap simpel,4,,"{'label': 'positive', 'score': 0.9999556541442871}",positive
fiturnya bikin guna nyaman,4,,"{'label': 'positive', 'score': 0.9999517202377319}",positive
emoney gatau masuk siapa dana tanggung jawab sama sekali telpon cuma blg nunggu chat gada balas gabisa denger komplain cust,20,,"{'label': 'negative', 'score': 0.9999008178710938}",negative
bukan maen dana selalu upgrade fitur,6,,"{'label': 'neutral', 'score': 0.9966092109680176}",neutral
selalu aman aja pake fitur canggih dana,7,,"{'label': 'positive', 'score': 0.9786666631698608}",positive
gue udah beres soal tagih hehe,6,,"{'label': 'positive', 'score': 0.9947052597999573}",positive
dana jadi andal gua buat bayar apa,7,,"{'label': 'positive', 'score': 0.9997884631156921}",positive
wow canggih bener dah dana sekarang,6,,"{'label': 'positive', 'score': 0.9970207810401917}",positive
sih top banget fitur tagih,5,,"{'label': 'positive', 'score': 0.7245469689369202}",positive
makasih min info,3,,"{'label': 'positive', 'score': 0.7829440236091614}",positive
tagih gua jadi lancar jaya nih klo begini,8,,"{'label': 'positive', 'score': 0.9999521970748901}",positive
jadi mudah setor tagihannnya,4,,"{'label': 'positive', 'score': 0.9999216794967651}",positive
dana terus update soal fitur mantul dah,7,,"{'label': 'neutral', 'score': 0.9998527765274048}",neutral
mantap nih buat setor,4,,"{'label': 'positive', 'score': 0.9999533891677856}",positive
the best fitur tagih,4,,"{'label': 'positive', 'score': 0.9251279830932617}",positive
udah masuk fiturnya keren bgt,5,,"{'label': 'positive', 'score': 0.9999569654464722}",positive
baru wallet,2,,"{'label': 'neutral', 'score': 0.7060885429382324}",neutral
gak rempong antri nih soal setor dana emang baik,9,,"{'label': 'positive', 'score': 0.9998733997344971}",positive
simpel buat bayar tagih the best pokok,7,,"{'label': 'positive', 'score': 0.9999425411224365}",positive
gak ribet urus kantor mantap,5,,"{'label': 'positive', 'score': 0.9999569654464722}",positive
the best dah ingeti terus,5,,"{'label': 'positive', 'score': 0.9999431371688843}",positive
luar biasa min fiturnya,4,,"{'label': 'positive', 'score': 0.9999067783355713}",positive
bayar tagih rebah nih wkwk,5,,"{'label': 'negative', 'score': 0.9998482465744019}",negative
semua dana emang mantap,4,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
dana emang aplikasi ter mantul,5,,"{'label': 'positive', 'score': 0.9999228715896606}",positive
jadi gak telat lgi nih byr tagih skrg big thanks dana,11,,"{'label': 'positive', 'score': 0.999523401260376}",positive
cek ulang kali mantul konten min,6,,"{'label': 'neutral', 'score': 0.9998891353607178}",neutral
dana jago fitur mudah mantul dana,6,,"{'label': 'positive', 'score': 0.9986013770103455}",positive
teransaksi bayar kendala mantap min,5,,"{'label': 'positive', 'score': 0.9999179840087891}",positive
lama bayar tagih lewat dana pernah masalah,7,,"{'label': 'negative', 'score': 0.9996113181114197}",negative
makin semangat pake dana klo fiturnya kek gin,8,,"{'label': 'positive', 'score': 0.9998853206634521}",positive
big thanks dana alway kasih tips amp,7,,"{'label': 'positive', 'score': 0.9985979199409485}",positive
tipu kamu,2,,"{'label': 'negative', 'score': 0.9999176263809204}",negative
bre selalu cek ulang biar aman mantul banget dah,9,,"{'label': 'positive', 'score': 0.9998843669891357}",positive
suka dana makin lengkap cuy makin nyaman hidup,8,,"{'label': 'positive', 'score': 0.9999516010284424}",positive
bro jangan lupa cek ulang biar aman phishing sip,9,,"{'label': 'neutral', 'score': 0.9995673298835754}",neutral
luar biasa sih dana sekarang urus tilang,7,,"{'label': 'negative', 'score': 0.9999141693115234}",negative
support support pepek karna support support elu kmren gua rugi anjing,11,,"{'label': 'negative', 'score': 0.9999058246612549}",negative
hai kakak sini bantu sila kirim tanya kendala whatsapp respons segera galang,12,,"{'label': 'neutral', 'score': 0.9999023675918579}",neutral
please cek bamtu aki,4,,"{'label': 'neutral', 'score': 0.9998762607574463}",neutral
hati hati cuy jangan sampe kena phishing cek ulang mulu dah,11,,"{'label': 'negative', 'score': 0.9997639060020447}",negative
nyaman banget dah kalo udah cek ulang biar aman cuy,10,,"{'label': 'positive', 'score': 0.9999372959136963}",positive
bayar tagih apa aja tinggal duduk manis bre,8,,"{'label': 'negative', 'score': 0.9983816146850586}",negative
aman aman aja bro asal rajin cek ulang biar aman terus,11,,"{'label': 'neutral', 'score': 0.8903763890266418}",neutral
baik baik aja kok udah cek ulang phishing bre,9,,"{'label': 'negative', 'score': 0.9977465271949768}",negative
tilang bayar cuy setia pakai dana,6,,"{'label': 'neutral', 'score': 0.9996084570884705}",neutral
udah cek ulang nih biar aman mantap banget cuy,9,,"{'label': 'positive', 'score': 0.9999474287033081}",positive
gak was was sih kalo udah rajin cek ulang bro,10,,"{'label': 'negative', 'score': 0.9992672801017761}",negative
gak khawatir deh bayar pajak kendara,6,,"{'label': 'positive', 'score': 0.9998010993003845}",positive
semangat bre jaman sekarang wajib cek ulang biar gak jadi korban phishing,12,,"{'label': 'negative', 'score': 0.9978600144386292}",negative
big thanks info jadi makin hati hati nih bre,9,,"{'label': 'positive', 'score': 0.9999432563781738}",positive
internet sama kabel beres pake dana bro,7,,"{'label': 'negative', 'score': 0.6013718843460083}",negative
sip bre selalu cek ulang klik link biar aman,9,,"{'label': 'neutral', 'score': 0.9998835325241089}",neutral
puji tuhan sampe sekarang pernah masalah cuy,7,,"{'label': 'positive', 'score': 0.9723250269889832}",positive
bayar air tinggal klik doang cuy aman aja,8,,"{'label': 'negative', 'score': 0.9996379613876343}",negative
big thanks bre dana emg andal banget,7,,"{'label': 'positive', 'score': 0.9999219179153442}",positive
wallet baik nih udah cek ulang aman aman aja cuy,10,,"{'label': 'neutral', 'score': 0.9967983365058899}",neutral
maju terus dana biar makin hati hati cek ulang tiap,10,,"{'label': 'neutral', 'score': 0.9983661770820618}",neutral
suka dana banget dah selalu peduli biar aman phishing,9,,"{'label': 'positive', 'score': 0.9997236132621765}",positive
alhamdulillah gue udah cek ulang biar aman mantul,8,,"{'label': 'positive', 'score': 0.7179418206214905}",positive
luar biasa bro dana ngajarin cek ulang terus biar aman,10,,"{'label': 'neutral', 'score': 0.999487042427063}",neutral
mantap bre gue jadi makin hati hati cek ulang tiap transaksi,11,,"{'label': 'positive', 'score': 0.9999405145645142}",positive
top banget dah dana bikin hidup mudah gak ribet,9,,"{'label': 'positive', 'score': 0.9999533891677856}",positive
semangat cuy jangan sampe lengah cek ulang tiap transaksi,9,,"{'label': 'positive', 'score': 0.7031083703041077}",positive
mantul banget bre info cek ulang biar aman makasih dana,10,,"{'label': 'positive', 'score': 0.9989069700241089}",positive
baik sih dana selalu ngajarin cek ulang biar aman cuy,10,,"{'label': 'neutral', 'score': 0.9998218417167664}",neutral
sip bre info kayak gin sering bagi biar makin hati hati,11,,"{'label': 'neutral', 'score': 0.9851562976837158}",neutral
wow bre teknik tipu sekarang gila sih wajib cek ulang,10,,"{'label': 'negative', 'score': 0.9999130964279175}",negative
seru sih ajar hati hati phishing bareng dana,8,,"{'label': 'positive', 'score': 0.99989914894104}",positive
terima kasih dana udah ingetin soal phishing hati hati dah bro,11,,"{'label': 'positive', 'score': 0.9316431283950806}",positive
aman aja asal hati hati rajin cek ulang cuy,9,,"{'label': 'neutral', 'score': 0.679042398929596}",neutral
hati hati bre jangan asal klik link cek ulang dulu biar aman aja,13,,"{'label': 'negative', 'score': 0.8968586921691895}",negative
sih setia pakai dana mudah aman aja,7,,"{'label': 'positive', 'score': 0.9910932183265686}",positive
gak khawatir sih asal cek ulang terus pas transaksi bre,10,,"{'label': 'positive', 'score': 0.9414501786231995}",positive
setia pakai dana soal gak pernah kendala dah,8,,"{'label': 'positive', 'score': 0.9994919300079346}",positive
big thanks info bre bikin waspada soal phishing,8,,"{'label': 'neutral', 'score': 0.9660133719444275}",neutral
cek ulang biar aman aja bro jangan gampang giur tawar palsu cuy,12,,"{'label': 'negative', 'score': 0.9997933506965637}",negative
aman aja asal selalu hati hati cek ulang bro,9,,"{'label': 'neutral', 'score': 0.9333383440971375}",neutral
top banget dah dana emang andal gak bikin gue was was,11,,"{'label': 'positive', 'score': 0.999404788017273}",positive
the best banget deh dana gak pernah kendala cuy,9,,"{'label': 'positive', 'score': 0.9999557733535767}",positive
wow teknik phishing makin canggih jadi makin rajin cek ulang dah,11,,"{'label': 'positive', 'score': 0.950597882270813}",positive
wow gak nyangka sih phishing jahat cek ulang penting banget,10,,"{'label': 'negative', 'score': 0.99967360496521}",negative
wah gue udah biasa cek ulang biar aman bro biar gak kena phishing,13,,"{'label': 'neutral', 'score': 0.943983256816864}",neutral
atas dgn dana selalu aman kalau sama dana perlu tkt,10,,"{'label': 'positive', 'score': 0.9999164342880249}",positive
raih semangat transaksi baik dana jadi nyaman,7,,"{'label': 'positive', 'score': 0.9999465942382812}",positive
lapor segera tipu curiga transaksi aman nyaman selalu,8,,"{'label': 'negative', 'score': 0.9998701810836792}",negative
transaksi ribet semangat selalu dana,5,,"{'label': 'positive', 'score': 0.9999251365661621}",positive
user selalu buat nyaman dgn aman dana dgn tips belikan dana selalu peduli,13,,"{'label': 'positive', 'score': 0.9997817873954773}",positive
transaksi jadi makin semangat dana,5,,"{'label': 'positive', 'score': 0.9999562501907349}",positive
dana contoh ewallet baik masa kini selalu buat usernya aman,10,,"{'label': 'positive', 'score': 0.999079704284668}",positive
tambah semangat kali transaksi dana,5,,"{'label': 'positive', 'score': 0.9999504089355469}",positive
liat tips belikan dana hindar segala cara tipu rugi selalu suka dana,12,,"{'label': 'negative', 'score': 0.9991901516914368}",negative
semangat transaksi habis,3,,"{'label': 'positive', 'score': 0.9999454021453857}",positive
ingat jgn slh pilih cuma dana jdi andal aman transaksi,10,,"{'label': 'positive', 'score': 0.8892795443534851}",positive
semangat kobar transaksi dana,4,,"{'label': 'neutral', 'score': 0.9644536972045898}",neutral
tips dana selalu ngena banget mantap banget bantu,8,,"{'label': 'positive', 'score': 0.9999556541442871}",positive
gairah transaksi tingkat dana let dana mantap,7,,"{'label': 'positive', 'score': 0.9999421834945679}",positive
layan baik keamananya baik dana,5,,"{'label': 'positive', 'score': 0.9941887855529785}",positive
dapat semangat baru transaksi dana,5,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
andal mah perna bikin susa cinta beri baik,8,,"{'label': 'positive', 'score': 0.998440682888031}",positive
dana semangat transaksi selalu jaga,5,,"{'label': 'positive', 'score': 0.9999178647994995}",positive
jgn tipu dgn jebak tipu selalu waspada lama pake dana aman aja perna knp knp,15,,"{'label': 'negative', 'score': 0.999819815158844}",negative
hidup semangat transaksi kamu dana,5,,"{'label': 'positive', 'score': 0.9999234676361084}",positive
pasti jgn sampe tipu dgn oknum dana asli embel embel terima kasih dana,13,,"{'label': 'negative', 'score': 0.9997816681861877}",negative
semangat transaksi makin puncak dana,5,,"{'label': 'positive', 'score': 0.9996793270111084}",positive
selalu hati hati transaksi era sekarang buat tipu kaya terima kasih dana tips nya,14,,"{'label': 'negative', 'score': 0.9994180202484131}",negative
saat tenaga transaksi dana,4,,"{'label': 'neutral', 'score': 0.9998052716255188}",neutral
sigap naggapi tipu dana luar biasa suda sigap tolong,9,,"{'label': 'negative', 'score': 0.9995860457420349}",negative
siap transaksi penuh semangat sama dana,6,,"{'label': 'positive', 'score': 0.9999433755874634}",positive
era digital memang keri dana punya solusi baik lewat tips nya,11,,"{'label': 'positive', 'score': 0.9973207116127014}",positive
transaksi jadi senang semangat dana,5,,"{'label': 'positive', 'score': 0.9999526739120483}",positive
aku cinta dana kau tau memang the best banget dana,10,,"{'label': 'positive', 'score': 0.999954104423523}",positive
jangan pernah hilang semangat transaksi dana,6,,"{'label': 'negative', 'score': 0.8395715951919556}",negative
semangat trus dana kasih tips cara hindar tipu tipu,9,,"{'label': 'positive', 'score': 0.9867479801177979}",positive
semangat tinggi transaksi mudah dana,5,,"{'label': 'positive', 'score': 0.9999301433563232}",positive
jamin aman selalu aman berkat tips luar biasa dana,9,,"{'label': 'positive', 'score': 0.9995355606079102}",positive
hari hari asa ringan dana transaksi jadi semangat,8,,"{'label': 'positive', 'score': 0.9999419450759888}",positive
dgn tips dana jdi legah gampang kena tipu memang luar biasa banget,12,,"{'label': 'negative', 'score': 0.7635920643806458}",negative
dana bikin transaksi jadi alam seru penuh semangat,8,,"{'label': 'positive', 'score': 0.9999575614929199}",positive
dana tuh cuma anda buat transksi tpi tips nya aman luar biasa,12,,"{'label': 'positive', 'score': 0.9998816251754761}",positive
mulai hari transaksi mudah pakai dana rasa semangat,8,,"{'label': 'positive', 'score': 0.9998441934585571}",positive
asiknya pake dana aman dpt nyaman praktis dpt,8,,"{'label': 'positive', 'score': 0.9999411106109619}",positive
semangat pagi tambah transaksi mudah dana hari sempurna,8,,"{'label': 'positive', 'score': 0.999946117401123}",positive
pake dana jadi aman nyaman dpt tips luar biasa,9,,"{'label': 'positive', 'score': 0.9999434947967529}",positive
transaksi dana bawa semangat baru jalan hari,7,,"{'label': 'positive', 'score': 0.9999417066574097}",positive
tips buat jaga jaga tipu tuh mantap banget,8,,"{'label': 'positive', 'score': 0.9999533891677856}",positive
transaksi cepat semangat tingkat terima kasih dana,7,,"{'label': 'positive', 'score': 0.9999457597732544}",positive
cuma nyaman transaksi tips nya bikin aman,7,,"{'label': 'positive', 'score': 0.999927282333374}",positive
dana transaksi jadi sumber semangat baru,6,,"{'label': 'positive', 'score': 0.9999452829360962}",positive
keren banget tips nya dana buat lindung tipu bikin aman nyaman deh,12,,"{'label': 'positive', 'score': 0.9999567270278931}",positive
transaksi pakai dana bikin hari makin cerah,7,,"{'label': 'positive', 'score': 0.9999513626098633}",positive
tips nya luar biasa banget emang paham banget sih dana mah,11,,"{'label': 'positive', 'score': 0.9998965263366699}",positive
nikmat mudah transaksi dana rasa semangat,6,,"{'label': 'positive', 'score': 0.999955415725708}",positive
luar biasa banget tips dana jdi makin tenang deh,9,,"{'label': 'positive', 'score': 0.9999585151672363}",positive
dana transaksi jadi asyik penuh semangat,6,,"{'label': 'positive', 'score': 0.9999592304229736}",positive
suka banget tips ewallet baik emang dana selalu hati,9,,"{'label': 'positive', 'score': 0.9999418258666992}",positive
dana transaksi asa dorong semangat hari baik,7,,"{'label': 'positive', 'score': 0.9990667700767517}",positive
tips hindar jebak tipu gokil banget ewallet baik emang juara,10,,"{'label': 'positive', 'score': 0.9997678399085999}",positive
transaksi lancar dana bikin semangat hari makin top,8,,"{'label': 'positive', 'score': 0.9999568462371826}",positive
dana ewallet baik jauh,4,,"{'label': 'negative', 'score': 0.9998794794082642}",negative
semangat transaksi dana langkah mudah cepat,6,,"{'label': 'positive', 'score': 0.9999449253082275}",positive
ngerasa aman pakai dana tips juara emang ewallet baik banget,10,,"{'label': 'positive', 'score': 0.9999313354492188}",positive
bangun pagi semangat baru transaksi jadi seru dana,8,,"{'label': 'positive', 'score': 0.9999576807022095}",positive
tips dana memang bikin tenang ewallet baik memang beda men,10,,"{'label': 'positive', 'score': 0.9998961687088013}",positive
klik transaksi dana semangat baru datang,6,,"{'label': 'neutral', 'score': 0.9997084736824036}",neutral
terima kasih dana buat tips keren,6,,"{'label': 'positive', 'score': 0.9999485015869141}",positive
transaksi dana bikin semangat pagi makin kobar,7,,"{'label': 'positive', 'score': 0.9677470922470093}",positive
slh jdikan dana andal dana selalu kasih baik,8,,"{'label': 'positive', 'score': 0.9997250437736511}",positive
mulai hari semangat transaksi dana jadi mudah senang,8,,"{'label': 'positive', 'score': 0.9999527931213379}",positive
dana emang ewallet baik tips nya selalu manjur banget,9,,"{'label': 'positive', 'score': 0.9999359846115112}",positive
dapat semangat baru kali transaksi dana ayo mulai hari,9,,"{'label': 'positive', 'score': 0.9999251365661621}",positive
serius tips mantul banget,4,,"{'label': 'positive', 'score': 0.9999427795410156}",positive
siap hadap hari energi baru transaksi gampang pakai dana,9,,"{'label': 'positive', 'score': 0.9810571670532227}",positive
makas tips nya dana ewallet baik memang perna mengecewain,9,,"{'label': 'positive', 'score': 0.9872893691062927}",positive
transaksi dana bikin hari lancar jaya,6,,"{'label': 'positive', 'score': 0.999955415725708}",positive
rasa aman deh berkat dana big thanks dana,8,,"{'label': 'positive', 'score': 0.9999455213546753}",positive
transaksi dana atas perlu repot keluar rumah,7,,"{'label': 'neutral', 'score': 0.9982342720031738}",neutral
bener bener works banget tips dana mantul dah poko,9,,"{'label': 'positive', 'score': 0.9999376535415649}",positive
alhamdulillah dana bikin transaksi gak pake ribet sama sekali,9,,"{'label': 'positive', 'score': 0.9998840093612671}",positive
slmt tinggal jebak tipu terima kasih dana,7,,"{'label': 'negative', 'score': 0.9999172687530518}",negative
suka dana transaksi jadi cepat gak ribet,7,,"{'label': 'positive', 'score': 0.999951958656311}",positive
kata way tipu big thanks dana,6,,"{'label': 'negative', 'score': 0.9998311996459961}",negative
aman aman aja transaksi dana bikin hati tenang,8,,"{'label': 'positive', 'score': 0.9999445676803589}",positive
cara hindar jbkn tipu dana tuh emang top banget,9,,"{'label': 'positive', 'score': 0.9998490810394287}",positive
transaksi dana lancar jaya gua puas banget,7,,"{'label': 'positive', 'score': 0.999954342842102}",positive
beneran guna banget tips dana memang andal,7,,"{'label': 'positive', 'score': 0.9998832941055298}",positive
maju terus dana transaksi aplikasi kalian bikin hidup gampang,9,,"{'label': 'positive', 'score': 0.9998522996902466}",positive
dana mantul banget buat gua tau trik tipu online,9,,"{'label': 'positive', 'score': 0.999404788017273}",positive
