clean_text,word_count,label,sent_raw,label_auto
siapa mau thr mumpung bentar lebaran aku mau kejut shopeepay thr gratis tinggal klik aja link guys total buat kamu pastiin kalian punya aplikasi shopeepay yaa hihi good luck waktu batas,31,,"{'label': 'positive', 'score': 0.9990636706352234}",positive
siapa mau thr gas merapattt aku mau saldo buat kalian untung klik link bawah yakk kejut shopeepay thr gratis total buat kamu pastiin kalian punya aplikasi shopeepay yah hihi buru klik waktu batas,33,,"{'label': 'positive', 'score': 0.999116837978363}",positive
knp,1,,"{'label': 'negative', 'score': 0.9998599290847778}",negative
udh menit lalu,3,,"{'label': 'neutral', 'score': 0.9818845391273499}",neutral
dapet thr aku dapet,4,,"{'label': 'positive', 'score': 0.9977256655693054}",positive
dah nyimpen duit spay,4,,"{'label': 'neutral', 'score': 0.9997860789299011}",neutral
sumpah gajelas bgt ajg udah kali tbtb dapet notif transaksi hasil sfood padahal gua ngapa mesen apa rebu dapet paan sfood,21,,"{'label': 'negative', 'score': 0.9999009370803833}",negative
udah hari nyoba shopeefood sedang cari driver mulu jam jam gadapet jelek bgt buset sistem perbaikin dah cpt,18,,"{'label': 'negative', 'score': 0.999920129776001}",negative
min kok punya gabisaa,4,,"{'label': 'negative', 'score': 0.9998923540115356}",negative
orang cepat,2,,"{'label': 'positive', 'score': 0.9999059438705444}",positive
klik url dapat thr gratis saldo total,7,,"{'label': 'neutral', 'score': 0.9998906850814819}",neutral
iyaa sumpah kok claim cuma kuota banyak bgt beneran budget shopee apa gmn,13,,"{'label': 'negative', 'score': 0.998065173625946}",negative
plis aku jugaaa kenapaa,4,,"{'label': 'negative', 'score': 0.9997987151145935}",negative
kok aku gabisa klaim shopeepay thr gratis karna penuh syarat mulu,11,,"{'label': 'negative', 'score': 0.9997424483299255}",negative
min kok klaim thr thr shopeepay teman,7,,"{'label': 'neutral', 'score': 0.9998893737792969}",neutral
ngga klinik link baru mau ngecek shopeepay dapet notif begituu,10,,"{'label': 'neutral', 'score': 0.9757028222084045}",neutral
min bingung,2,,"{'label': 'negative', 'score': 0.9999010562896729}",negative
makas thr nya,3,,"{'label': 'positive', 'score': 0.9738473296165466}",positive
coba pake link gais,4,,"{'label': 'neutral', 'score': 0.9996809959411621}",neutral
shopeepay dah error begini,4,,"{'label': 'negative', 'score': 0.9999138116836548}",negative
thr shopeepay kok cuma sih seru,6,,"{'label': 'positive', 'score': 0.9998834133148193}",positive
inituh cara ngatasin shopee pay thr kayak gin gabisa klaim gimana deh,12,,"{'label': 'negative', 'score': 0.9946203231811523}",negative
shaoqi abdullah laku mesan tiket kai dna bayar lewat shopee pay transaksi kai acess nya kok mohon bantu terima kasih,20,,"{'label': 'neutral', 'score': 0.9995275735855103}",neutral
selamat siap shopee pay shaoqi abdullah laku bayar tiket kai acess lalu shopee pey terapi transaksi kai acess nya kok,20,,"{'label': 'positive', 'score': 0.9997184872627258}",positive
kaga masuk gopay anjrit,4,,"{'label': 'negative', 'score': 0.9998965263366699}",negative
duit balik,2,,"{'label': 'negative', 'score': 0.9998579025268555}",negative
kak jawab temenku tbtb dapet transfer airpay,7,,"{'label': 'neutral', 'score': 0.9998868703842163}",neutral
kak tiap mau top spay tuh nomernya udah bener gabisa katany salah udah coba terus gagal,16,,"{'label': 'negative', 'score': 0.9998641014099121}",negative
iyeeee cuekkkkk,2,,"{'label': 'negative', 'score': 0.9999037981033325}",negative
kakkk sorry jbjb aku giniiii barusan banget nggehnya gak,9,,"{'label': 'negative', 'score': 0.999797523021698}",negative
reject kaak punya bkin lapor sana sini huhu follow terus,10,,"{'label': 'negative', 'score': 0.9998970031738281}",negative
bikin lapor sana sini kak huhuh,6,,"{'label': 'negative', 'score': 0.9998205304145813}",negative
udah jam transfer shopepay dana status sedang proses terus aneh bgt gimana tolongin,13,,"{'label': 'negative', 'score': 0.9999098777770996}",negative
cek bos,2,,"{'label': 'neutral', 'score': 0.9996204376220703}",neutral
kak laku transfer shopeepay rek bank sdh jam masuk,9,,"{'label': 'neutral', 'score': 0.9998972415924072}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
kak lafstchoice maaf udah bikin kaka resah kait kendala akun kaka sebut karena sistem deteksi ada janggal aktivitas akun kamu kece lanjut info detail kendala kendala kaka sosmed,28,,"{'label': 'neutral', 'score': 0.9997005462646484}",neutral
mitra saling untung,3,,"{'label': 'positive', 'score': 0.9999545812606812}",positive
kak tlg cek,3,,"{'label': 'neutral', 'score': 0.9998921155929565}",neutral
hae cek,2,,"{'label': 'negative', 'score': 0.9989620447158813}",negative
padahal off lama kaget betul tbtb saldo shopeepay lumayan buat nambahin service motor thanks banget,15,,"{'label': 'negative', 'score': 0.9971517324447632}",negative
woi jgn gin dong jgn enak nya kasih kerja orang bukan robot pikirin dong bensin driver sama cust nunggu pantes suka lama nunggu shopeefood instan kirain drivernya eror trnyt sistem benerin,31,,"{'label': 'negative', 'score': 0.9999111890792847}",negative
gmn lanjut apa udh masuk,5,,"{'label': 'neutral', 'score': 0.9813092350959778}",neutral
kalian benar terlalu,3,,"{'label': 'negative', 'score': 0.9999145269393921}",negative
hari gak bayar pake shopeepay sih muat fitur teruuuusss lanjur ngisi saldo dipake,13,,"{'label': 'positive', 'score': 0.9993346333503723}",positive
cek min,2,,"{'label': 'neutral', 'score': 0.999625563621521}",neutral
kak butuh jelas,3,,"{'label': 'neutral', 'score': 0.5926286578178406}",neutral
min cek,2,,"{'label': 'neutral', 'score': 0.9998304843902588}",neutral
gimana,1,,"{'label': 'negative', 'score': 0.996137797832489}",negative
temen gue hari hampir tipu sekarang telpon sih sama tipu,10,,"{'label': 'negative', 'score': 0.9999125003814697}",negative
kak vanvajar maaf udah buat kecewa shopee selalu beri layan baik semua guna aku bantu kece kendala kakak infoin aku username pesan tunggu kak sehat selalu,26,,"{'label': 'positive', 'score': 0.9982232451438904}",positive
gimana shopee bom kena batas udah kayak gin apa emang perlu bantu baik sistem nya paket tahan hari semarang kira apa hilang paket,23,,"{'label': 'negative', 'score': 0.9998873472213745}",negative
hai kak stroberikis maaf udah buat kamu ngga nyaman kendala kamu alami biar aku bantu kece kamu infoin detail kendala kamu social media kak moga kendala segera selesai yaa kak sehat selalu,32,,"{'label': 'neutral', 'score': 0.5834994316101074}",neutral
hai kak chocoyeppeo maaf bkin kakak gak nyaman trkait kendala kakak aku bantu infoin aku detail kendala kakak lalu sehat selalu,21,,"{'label': 'positive', 'score': 0.9992627501487732}",positive
request sih skinnya,3,,"{'label': 'neutral', 'score': 0.9984930753707886}",neutral
official,1,,"{'label': 'positive', 'score': 0.9998652935028076}",positive
gue gak transaksi apa saldo gue selalu potong buat bayar shopeefood dmn gue gak pernah order apa mikirlah gila bayar apa shopeefood dong begini,24,,"{'label': 'negative', 'score': 0.9998767375946045}",negative
aku bantu lanjut kait kndala infoinn username detail kndala via social media sehat selalu kak,15,,"{'label': 'neutral', 'score': 0.9884090423583984}",neutral
kak maaf atas kendala tdk mnggunakan metode bayar shopeepay aku saran saldo penuh biaya lain harga normal barang,18,,"{'label': 'neutral', 'score': 0.9998903274536133}",neutral
kece lanjut infoin username nomor pesan lalu sehat slalu,9,,"{'label': 'positive', 'score': 0.9260926842689514}",positive
kak vanvajar mohon maaf kait pesan kamu mohon sedia tunggu lebih pesan kakak sesuai estimasi aplikasi kak,17,,"{'label': 'neutral', 'score': 0.9998999834060669}",neutral
bawa aja udah ribet anying,5,,"{'label': 'negative', 'score': 0.9999164342880249}",negative
shopee apa apa kayak gin paket hari semarang bner aja apa udah raib barang,14,,"{'label': 'negative', 'score': 0.9999067783355713}",negative
punya gabisa nih,3,,"{'label': 'negative', 'score': 0.9977208971977234}",negative
gak niat balik tampil min,5,,"{'label': 'negative', 'score': 0.999858021736145}",negative
apa apa shopeepay transfer hampir hari status proses terus,9,,"{'label': 'neutral', 'score': 0.9993124008178711}",neutral
lalu layan live chat aplikasi seabank karena perlu verifikasi data laku lalu sosial media moga kendala kamu segera selesai terima kasih,21,,"{'label': 'neutral', 'score': 0.9998916387557983}",neutral
hai sobat seabank mohon maaf atas ketidaknyamanannya kait kendala transaksi kamu alami minsea saran kamu hubung seabank lalu layan telepon,20,,"{'label': 'neutral', 'score': 0.999864935874939}",neutral
tadi gagal terus bayar pesan metode bayar guna seabank yaa jadi pesan aku status tunggu bayar sayang banget saldo seabank kalau gagal terus pas mau bayar pesanannyaa,27,,"{'label': 'negative', 'score': 0.9998065829277039}",negative
fyi seller banyak manipulasi berat sama ukur anjing tai jadi percuma nyantumin embel embel bakal ngebatasin berat,17,,"{'label': 'negative', 'score': 0.9999101161956787}",negative
perhatiin lah mitra jalan gimana susah bawa barang gimana terus tambahin jadi gila sih kata gua kira naek odong odong kali,21,,"{'label': 'negative', 'score': 0.9998906850814819}",negative
sinting bawa sameday max gabung aja ribetnya minta ampun terus sekarang tambah jadi max gila anjing bego,17,,"{'label': 'negative', 'score': 0.9999195337295532}",negative
asli deh maintenance jam jam sahur,6,,"{'label': 'positive', 'score': 0.9974830746650696}",positive
min buat saur ettdahhh gimana cerita kaga dipake,8,,"{'label': 'negative', 'score': 0.9969748258590698}",negative
gabisa buat beli saur kaga dipake dah,7,,"{'label': 'negative', 'score': 0.9993119239807129}",negative
error gabisa saur dah,4,,"{'label': 'negative', 'score': 0.9998841285705566}",negative
min cek,2,,"{'label': 'neutral', 'score': 0.9998304843902588}",neutral
jelek bgt pls mau beli sahur,6,,"{'label': 'negative', 'score': 0.999923825263977}",negative
gak bayar kak,3,,"{'label': 'negative', 'score': 0.9998726844787598}",negative
min ganggu apa sii,4,,"{'label': 'negative', 'score': 0.9999041557312012}",negative
iya,1,,"{'label': 'positive', 'score': 0.9996904134750366}",positive
bca ganggu apa gmn kok isi saldo shopee bca mobile kata kode usaha tak daftar apa shopee ganggu,18,,"{'label': 'negative', 'score': 0.9998937845230103}",negative
halooo urgent dong masa isi shopeepay kali mana potong otomatis rupiah tiap ngisi jangan pelit lah,16,,"{'label': 'negative', 'score': 0.9732730984687805}",negative
kak maaf buat kendala kait saldo shopeepay kamu biar aku bantu infoin detail kendala kamu yaa terimakasih,17,,"{'label': 'neutral', 'score': 0.9998934268951416}",neutral
saldo shopeepay selalu potong shopeefood padahal udh lama gaada transaksi shopeefood,11,,"{'label': 'neutral', 'score': 0.999619722366333}",neutral
kak jendeouki maaf udah buat kaka ganyaman kait kendala alami aku bantu lanjut kena kendala transaksi shopeepay kamu yuk infoin bukti transaksi username tunggu,24,,"{'label': 'neutral', 'score': 0.9997956156730652}",neutral
capee banget nungguin top udah hari buseet bolak balik kirim data skrg ribet abis suruh nglampirin surat resmi pihak bank kalo udah hasil lepas dana buat top gmnaa sihh sbenernya uang kmana udah hasil top bilang dana masuk,38,,"{'label': 'negative', 'score': 0.9999083280563354}",negative
donk gerak cepat udh bales udh hari nyoba masuk akun gua minta kode otp siang teror telpon atas namakn pihak shopee gimn donk kok bocor sih data diri gua aneh,30,,"{'label': 'negative', 'score': 0.9999151229858398}",negative
belum aku balas aku terima kasih,6,,"{'label': 'positive', 'score': 0.9759875535964966}",positive
cek ready keset diatomite kotak anti slip keset kamar mandi keset lantai serap air motif bunga keset kaki kamar mandi anti slip bau serap air harga dapat shopee sekarang,29,,"{'label': 'neutral', 'score': 0.9997351765632629}",neutral
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
min aku mau topup spay juta via brimo gagal terus aku angsur juta ribu baru ribu akhir gabisa min,19,,"{'label': 'neutral', 'score': 0.9977618455886841}",neutral
hai kak maaf atas ketidaknyamanannya kait kendala pesan kakak alami bantu cek kakak infoin username pesan social media stay safe,20,,"{'label': 'neutral', 'score': 0.9998711347579956}",neutral
mantap sih kak,3,,"{'label': 'positive', 'score': 0.9999576807022095}",positive
tracking masuk lokasi transit akhir malah updatenya kurir tugas seya jemput kantor malah bsa alas masuk jadwal antar besok butuh cepat kok malah tolak,24,,"{'label': 'negative', 'score': 0.9999165534973145}",negative
cek,1,,"{'label': 'neutral', 'score': 0.9423424601554871}",neutral
kak togyame maaf buat kmu gak nyaman kait kendala kamu aku bantu infoin aku username akun shopee nomor pesan kamu melaui resmi yaa stay safe,25,,"{'label': 'neutral', 'score': 0.999847412109375}",neutral
kak cookie maaf buat kmu gak nyaman kait kendala kamu aku bantu infoin aku username nomor pesan kamu lalu resmi yaa stay safe,23,,"{'label': 'neutral', 'score': 0.9998064637184143}",neutral
video lucu bikin ngakakk,4,,"{'label': 'positive', 'score': 0.9999362230300903}",positive
shopee error print woi,4,,"{'label': 'negative', 'score': 0.9999194145202637}",negative
coba lihat produk,3,,"{'label': 'neutral', 'score': 0.9997127652168274}",neutral
haloo min semalem selasa pukul pending sampe pagi masuk min gimanaa yaaa,12,,"{'label': 'neutral', 'score': 0.9985804557800293}",neutral
sepill aja vangkeee,3,,"{'label': 'negative', 'score': 0.9999045133590698}",negative
iyaaa aku jugaaa knp yaaa isi kuota adek gagal,9,,"{'label': 'negative', 'score': 0.9998493194580078}",negative
nomer hati hati,3,,"{'label': 'positive', 'score': 0.9997653365135193}",positive
kan walletnya dana gmn,4,,"{'label': 'negative', 'score': 0.9996970891952515}",negative
banyak transaksi gagal bima padahal bayar pake shopeepay hasil saldo gak langsung balik malah gak balik duit,17,,"{'label': 'negative', 'score': 0.9998581409454346}",negative
iih baru taau,3,,"{'label': 'negative', 'score': 0.9998145699501038}",negative
hai kakk squismhy maaf udh buat risau kait kendala pesan kakak aku bantu cek aku saranin kakak infoin nomor pesan username kakak social media sehat selalu,26,,"{'label': 'neutral', 'score': 0.997901439666748}",neutral
hai kak rappunzellav maaf udah buat kakak khawatir kena pesan terima aku bantu infoin username nomor pesan lalu social media terimakasih aku tunggu,23,,"{'label': 'neutral', 'score': 0.9998377561569214}",neutral
stop masalah plis,3,,"{'label': 'negative', 'score': 0.9999022483825684}",negative
buka shopeepay shopee dri kemarin begini terus sama,8,,"{'label': 'neutral', 'score': 0.9998910427093506}",neutral
kak zoxar maaf udah buat resah kait shopeepay alami shopee selalu beri layan baik semua guna aku bantu kece kendala kakak infoin aku terima kasih,25,,"{'label': 'positive', 'score': 0.9992932081222534}",positive
kak fortunec kiez maaf udah buat kakak resah kait kendala pesan kakak biar aku bantu infoin username nomor pesan kak aku tunggu,22,,"{'label': 'neutral', 'score': 0.9994920492172241}",neutral
semangat kak kerja jangan nipu bulan puasa,7,,"{'label': 'negative', 'score': 0.9156978130340576}",negative
gimana nih sen paket tgl sampe ket nya antar kurir aja sampe rumah loh malah kembali engken mksd,18,,"{'label': 'negative', 'score': 0.9983847141265869}",negative
gimana nih sen paket tgl sampe ket nya antar kurir aja sampe rumah loh malah kembali engken mksd,18,,"{'label': 'negative', 'score': 0.9983847141265869}",negative
spx nya gimana yaaa udah hari kirim terus malah balik,10,,"{'label': 'negative', 'score': 0.9998968839645386}",negative
hai sobat seabank belum mohon maaf minsea info satu akun seabank hubung satu akun shopee cara hubung akun seabank akun shopee sila ikut langkah langkah sesuai link ikut,28,,"{'label': 'neutral', 'score': 0.9998928308486938}",neutral
iya kak bca kamu aku udh dri jam malem kmrn sampe skrg nyangkut,13,,"{'label': 'neutral', 'score': 0.9998656511306763}",neutral
sih semua paket tuh sunter dulu gak langsung rumahhh huee butuh banget help using spx standard,16,,"{'label': 'neutral', 'score': 0.5120629072189331}",neutral
koin gue ribu hilang usai gagal membeyar biaya gara app akun shopee dua kesal banget hobi sulit semua shopeer balik koin shopee gue,23,,"{'label': 'negative', 'score': 0.9999212026596069}",negative
amp,1,,"{'label': 'negative', 'score': 0.9955986738204956}",negative
lama banget soal jam,4,,"{'label': 'negative', 'score': 0.9999182224273682}",negative
aku tadi hub kata sistem error suruh nuggu sampe besok,10,,"{'label': 'negative', 'score': 0.9998666048049927}",negative
bener,1,,"{'label': 'positive', 'score': 0.9999542236328125}",positive
aku udah jam wkwk,4,,"{'label': 'neutral', 'score': 0.9764004945755005}",neutral
kamu nyangkut aku udah jam tulis masig proses,8,,"{'label': 'negative', 'score': 0.9998550415039062}",negative
aku udh nanya kata eror dri bank nya,8,,"{'label': 'negative', 'score': 0.9999064207077026}",negative
gimana narik uang udah jam mas masuk,7,,"{'label': 'negative', 'score': 0.9993311166763306}",negative
aku sampe sekarang mas blm masuk,6,,"{'label': 'neutral', 'score': 0.8261975049972534}",neutral
hai kak dianaaggr maaf buat tunggu aku segera luncur kakak kak mohon sedia tunggu selamat aktivitas kak,17,,"{'label': 'neutral', 'score': 0.9998929500579834}",neutral
aku sama kak kakak udah masuk,6,,"{'label': 'neutral', 'score': 0.9998860359191895}",neutral
kemarin alami buruk kecewa pihak jasa kirim shopee shopee express,10,,"{'label': 'negative', 'score': 0.9999158382415771}",negative
paket gue nasib gmn kak,5,,"{'label': 'negative', 'score': 0.9996298551559448}",negative
aku top shopeepay kok masuk yaaa min lewat mbanking mandiri huhu minnn thank you,14,,"{'label': 'neutral', 'score': 0.9918679594993591}",neutral
mjb kak jadi udh masik saldo,6,,"{'label': 'neutral', 'score': 0.9997846484184265}",neutral
mjb kak jadi masuk saldo,5,,"{'label': 'neutral', 'score': 0.9998865127563477}",neutral
hai kak maaf buat kendala mimin proses mohon infoin detail kendala lalu jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun resmi twitter bni centang emas verified,32,,"{'label': 'neutral', 'score': 0.9998630285263062}",neutral
hai kak maaf buat kendala mimin proses mohon infoin detail kendala lalu jaga selalu rahasia data pribadi kakak waspada info kontak mengatasnamakan bni website umum akun resmi twitter bni centang emas,31,,"{'label': 'neutral', 'score': 0.9998581409454346}",neutral
isi saldo shopee pay lewat bni masuk saldo uang rekening kurang mohon bantu,13,,"{'label': 'neutral', 'score': 0.9998654127120972}",neutral
iya barusan top gamasuk pake bni mobile padahal nya udah bener nama shopeenya,13,,"{'label': 'neutral', 'score': 0.9995144605636597}",neutral
malam kak tadi isi saldo shopeepay via bni mobile banking masuk shopeepaynya padahal bukti transaksi hasil solusi bagaimana,18,,"{'label': 'neutral', 'score': 0.9994045495986938}",neutral
halo min barusan top shopeepay bni mobile gak masuk pdhl saldo udh kurang mutasi gmn,15,,"{'label': 'neutral', 'score': 0.9993113279342651}",neutral
kamu mau kasih nilai apa shopee duit gue blm balik udh hari malah minta nilai bisa kendala shopeepay error gagal kali saldo gue sedot balikin duit aku,27,,"{'label': 'negative', 'score': 0.9999041557312012}",negative
isok gak shopeepay top gak pake kode otp malesi,9,,"{'label': 'negative', 'score': 0.9990948438644409}",negative
rugi sekali judi online,4,,"{'label': 'negative', 'score': 0.9999221563339233}",negative
siap kak,2,,"{'label': 'positive', 'score': 0.9999549388885498}",positive
fitur favorit qris gak perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,20,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
responnya lama banget astagaaa,4,,"{'label': 'negative', 'score': 0.9999173879623413}",negative
fitur shopeepay favorit beli pulsa amp,6,,"{'label': 'neutral', 'score': 0.9998421669006348}",neutral
wow selamat,2,,"{'label': 'positive', 'score': 0.9999459981918335}",positive
samoe kapan dana gua tahan,5,,"{'label': 'negative', 'score': 0.47867080569267273}",negative
kak maaf udah buat kaka nyaman kait kendala kembali dana aku bntu cek lanjut kamu info username nomor pesan lalu aku terimakasih hubung shopee sehat selalu,26,,"{'label': 'positive', 'score': 0.9994292855262756}",positive
semenjak download shopeepay saldo suka ambil sendiri riwayat tulis bayar shopefood padahal gaada transaksi shopeefood sama sekali hari sama gimana min mohon jelas,23,,"{'label': 'neutral', 'score': 0.6817435026168823}",neutral
fitur favorit qris gak perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,20,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
fitur shopeepay aku suka qris pakai banyak tempat warung kecil kafe hits tinggal scan gak perlu uang tunai proses cepet banget cocok buat suka simple gak mau ribet,28,,"{'label': 'positive', 'score': 0.9999465942382812}",positive
fitur favorit qris gak perlu bawa uang cash transaksi jadi efektif efisien meminimalisir jadi tipu sekarang jaman cashless ikut yuk,20,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
nama org tsb pas cek get kontak barangkali kenal,9,,"{'label': 'neutral', 'score': 0.9998829364776611}",neutral
sdh upaya segala cara bntuan shopee smpe buat lapor kali kali ttep gda solusi,14,,"{'label': 'neutral', 'score': 0.996711015701294}",neutral
oalahhh gitu bijak baru nya soal kalo top bank shopee pay punya kena admin trs masuk shopeenya kena potong hikssss btw trimssss ingfonya yachhhh,24,,"{'label': 'positive', 'score': 0.9915059208869934}",positive
gratis bulan gretong,3,,"{'label': 'positive', 'score': 0.99905925989151}",positive
aku udahhh,2,,"{'label': 'positive', 'score': 0.9998985528945923}",positive
gua beli barang gagal saldo tarik anjirrr lah,8,,"{'label': 'negative', 'score': 0.9999080896377563}",negative
kok top shopeepay sekarang potong sih anjir harus malah jadi buset kata mulai nov gratis biaya admin isi saldo min padahal aku ngisi wehhhh,24,,"{'label': 'negative', 'score': 0.9999091625213623}",negative
mungkin banget tangerang kota loh masa order shopeefood dibatalin terus gara dapet driver masalah sama shopeefood,16,,"{'label': 'negative', 'score': 0.9998840093612671}",negative
kak aku paham apa kamu alami kait topup shopeepay kamu aku bantu cek infoin detail kendala kamu lampir bukti screenshot hasil topup kamu kak sehat selalu kak,27,,"{'label': 'positive', 'score': 0.9997817873954773}",positive
kak aku paham nih apa kamu alami kait pesan aku bantu cek infoin username nomor pesan kamu kak terimakasih sehat selalu kak,22,,"{'label': 'positive', 'score': 0.9974710941314697}",positive
cek min,2,,"{'label': 'neutral', 'score': 0.999625563621521}",neutral
fitur scan qris karna semua bayar jadi mudah mana amp,10,,"{'label': 'positive', 'score': 0.9911164045333862}",positive
kak aku paham nih apa kamu alami kait biaya admin topup shopeepay kamu aku bantu cek infoin detail kendala kamu serta screenshot tunjuk kendala nya terimakasih sehat selalu kak,29,,"{'label': 'positive', 'score': 0.9985523819923401}",positive
min knp top kok potong admin kata kalo atas potong admin,11,,"{'label': 'negative', 'score': 0.9998514652252197}",negative
btw kmrn estimasi tgl ubah enak ubah jadi,8,,"{'label': 'neutral', 'score': 0.9990658164024353}",neutral
knp ege,2,,"{'label': 'negative', 'score': 0.9973968267440796}",negative
udah sama biaya tangan ongkir min tetap gabisa digunain,9,,"{'label': 'negative', 'score': 0.9994003772735596}",negative
qris bayar simpel cepat,4,,"{'label': 'positive', 'score': 0.9999246597290039}",positive
udah masuk kakk aku suruh nunggu jam kemarin sekarang barusan dilaporin malah baru mau urus,15,,"{'label': 'negative', 'score': 0.9996929168701172}",negative
shopeepay apa bgt lah masa iya saldo mau dihabisin buat beli barang harga gabisaaaa mau tuhhh apaaa kocakkkk,18,,"{'label': 'negative', 'score': 0.9996908903121948}",negative
kak maaf udah buat khawatir kait tdk driver kece lanjut info detail kendala username pesan tunggu,16,,"{'label': 'negative', 'score': 0.9746202230453491}",negative
hai kak aku segera luncur mohon tunggu terimakasih,8,,"{'label': 'neutral', 'score': 0.9998592138290405}",neutral
udah aku min coba cek,5,,"{'label': 'neutral', 'score': 0.9998912811279297}",neutral
hai kaka maaf uda buat nyaman trkait kendala top shopeepay masuk kamu alami aku bantu kece lanjut mohon hubung beri screenshot kendala lalu social media aku tunggu,27,,"{'label': 'neutral', 'score': 0.9998810291290283}",neutral
hai kak udh bkin nyman kait kendala alami per tanggal juni shopee tambah biaya tangan proses checkout pastiin saldo ckup lebih subtotal jmlah produk ongkir biaya layan amp,28,,"{'label': 'neutral', 'score': 0.9956299066543579}",neutral
hai kak mohon maaf atas ketidaknyamanan nya kait kendala kakak alami aku bantu infoin username screenshot bukti sebut kak stay safe,21,,"{'label': 'neutral', 'score': 0.9998817443847656}",neutral
anjir topup sopipayku uda hasil status gamasuk saldo gmn,9,,"{'label': 'negative', 'score': 0.9997637867927551}",negative
sebel deh spay gabisa digunain padahal total bayar barang saldo gabisa woyy gimana nih,14,,"{'label': 'negative', 'score': 0.9999113082885742}",negative
stop rugi,2,,"{'label': 'positive', 'score': 0.9842049479484558}",positive
stop judol percaya main judi online bakal kaya bandar,9,,"{'label': 'negative', 'score': 0.9997772574424744}",negative
klo pas mau bayar pake shoppepay resto masuk saldo udh potong gimana,12,,"{'label': 'negative', 'score': 0.7606009244918823}",negative
min mksdnya,2,,"{'label': 'positive', 'score': 0.9997983574867249}",positive
banyak kali promonya,3,,"{'label': 'positive', 'score': 0.9987145662307739}",positive
hai kak mohon maaf atas ketidaknyamanan nya kait kendala topup blm terima sedang kendala sistem shopee sedang baik tim kait mhon mnunggu jam sjak kendala kak lbh estimasi msi blm terima hubung kmbali klo,34,,"{'label': 'neutral', 'score': 0.9994660019874573}",neutral
hai kak maaf bikin nyaman kait kendala shopeepay kamu alami aku bantu cek infoin detail kendala kamu social media sehat selalu,21,,"{'label': 'positive', 'score': 0.85416179895401}",positive
hati kalo barusan jam hampir tipu suruh login gopay akhir mau mindahin ngakunya shopee,14,,"{'label': 'negative', 'score': 0.9997162222862244}",negative
sama kak case dana sumber udah konfirmasi app shopeenya kak konfirmasi nya gimana,13,,"{'label': 'neutral', 'score': 0.9996997117996216}",neutral
aku tadi aman kak topup shopeepay bcabluu,7,,"{'label': 'neutral', 'score': 0.9993870258331299}",neutral
aku hari flip sama seabank aman kak ngga cust complain pending kayanyaa,12,,"{'label': 'neutral', 'score': 0.9994449019432068}",neutral
gimana sih top shopeepay blm masuk siang,7,,"{'label': 'negative', 'score': 0.9990436434745789}",negative
tadi aku liat error kak transaksi nya udah tadi bgtt sih,11,,"{'label': 'negative', 'score': 0.9998995065689087}",negative
konfirmasi kak punya transaksi gagal dana otomatis balik sumber konfirmasi manual aneh kan,13,,"{'label': 'negative', 'score': 0.999908447265625}",negative
kak maaf udah bikin risau kait kendala pesan terima kece lampir username lalu kak selamat malam,16,,"{'label': 'neutral', 'score': 0.9954734444618225}",neutral
info transaksi gagal masuk shopeepay dana gantung konfirmasi manual utk kembali dana cara macam apa kalo gak konfirmasi brarti ilang dana aneh,22,,"{'label': 'negative', 'score': 0.9999041557312012}",negative
oalahh error kak moga cepatt masuk saldo deg degan bgt aku soal uang orangg,14,,"{'label': 'negative', 'score': 0.9999005794525146}",negative
tengs infoo kak rey,4,,"{'label': 'negative', 'score': 0.9998681545257568}",negative
okee thank you info kakaa,5,,"{'label': 'neutral', 'score': 0.9998458623886108}",neutral
blommm,1,,"{'label': 'negative', 'score': 0.781719446182251}",negative
paling favorit fitur transfer krn jadi mudah transfer nya bebas biaya admin siapa tau rezeki kan,16,,"{'label': 'positive', 'score': 0.9999030828475952}",positive
paling sering pakai fitur transfer bebas biaya admin mudah hayu ikut kuis moga aja menang,15,,"{'label': 'neutral', 'score': 0.718742311000824}",neutral
suka pakai fitur transfer gratis biaya admin jadi mudah klo transfer yuk ikut kuis,14,,"{'label': 'positive', 'score': 0.9998266100883484}",positive
aku masuk kak set siang,5,,"{'label': 'neutral', 'score': 0.9998899698257446}",neutral
top shopeepay gua blm masuk min saldo potong mohon solusi,10,,"{'label': 'neutral', 'score': 0.9998341798782349}",neutral
kak aku siang topup bank pake spay masuk masuk sampe sekarang nih saldo udah potong bakal balik tuh duit awas aja kalau tahan terus ilang gitu aja,27,,"{'label': 'negative', 'score': 0.9998946189880371}",negative
min tarik dana shopeepay rekening kok blm masuk jam siang tadi,11,,"{'label': 'neutral', 'score': 0.9998767375946045}",neutral
siapa tau jadi menang kan,5,,"{'label': 'positive', 'score': 0.9998713731765747}",positive
ken menang min,3,,"{'label': 'positive', 'score': 0.9163979887962341}",positive
bismillah moga menang,3,,"{'label': 'positive', 'score': 0.9998239874839783}",positive
